payment_id,payment_date,amount,currency,country,payment_type,channel,counterparty_risk_score,historical_failure_count,settlement_window,is_failed,payment_year,payment_month,payment_day,day_of_week,hour_of_day,is_weekend,amount_log,is_high_value,amount_bucket,risk_band,has_prior_failures,prior_failure_band,settlement_speed_days,is_large_international,risk_adjusted_amount
P-013B31BD,2024-04-20 16:12:00,14341.52,JPY,DE,WIRE,API,0.281,0,T_PLUS_2,False,2024,4,20,5,16,True,9.570983830932088,False,MEDIUM,LOW,False,NONE,2,False,4029.9671200000007
P-39E8A798,2024-04-06 19:02:00,93107.54,AUD,JP,ACH,BATCH,0.205,0,T_PLUS_2,False,2024,4,6,5,19,True,11.44152118838159,False,MEDIUM,LOW,False,NONE,2,False,19087.0457
P-0895750D,2024-06-02 23:17:00,61044.62,GBP,DE,WIRE,ONLINE,0.693,1,SAME_DAY,False,2024,6,2,6,23,True,11.019376732493349,False,MEDIUM,HIGH,True,LOW,0,False,42303.92166
P-36DD5F64,2024-06-02 19:24:00,95547.04,USD,CA,RTP,BATCH,0.251,1,NEXT_DAY,False,2024,6,2,6,19,True,11.467384436637515,False,MEDIUM,LOW,True,LOW,1,False,23982.30704
P-70B5F352,2024-01-18 08:05:00,35031.03,CAD,IN,SWIFT,BATCH,0.339,0,T_PLUS_2,False,2024,1,18,3,8,False,10.464018064840767,False,MEDIUM,MEDIUM,False,NONE,2,False,11875.51917
P-92F4F09D,2024-06-25 07:48:00,24426.36,AUD,CA,WIRE,API,0.231,1,SAME_DAY,False,2024,6,25,1,7,False,10.103459094556552,False,MEDIUM,LOW,True,LOW,0,False,5642.48916
P-6D9A51DA,2024-05-20 13:09:00,10576.07,JPY,DE,ACH,BATCH,0.032,0,NEXT_DAY,False,2024,5,20,0,13,False,9.266443729439839,False,MEDIUM,LOW,False,NONE,1,False,338.43424
P-021E24E3,2024-04-13 15:35:00,73900.47,USD,US,ACH,ONLINE,0.458,1,T_PLUS_2,False,2024,4,13,5,15,True,11.210487998484057,False,MEDIUM,MEDIUM,True,LOW,2,False,33846.41526
P-01E9CD43,2024-06-15 04:39:00,23100.63,USD,DE,ACH,ONLINE,0.459,0,NEXT_DAY,False,2024,6,15,5,4,True,10.047658456791012,False,MEDIUM,MEDIUM,False,NONE,1,False,10603.189170000001
P-991622E3,2024-02-04 10:33:00,36323.45,USD,US,ACH,ONLINE,0.237,1,SAME_DAY,True,2024,2,4,6,10,True,10.50024634723645,False,MEDIUM,LOW,True,LOW,0,False,8608.65765
P-46968749,2024-03-01 06:43:00,74645.1,CAD,AU,SWIFT,BATCH,0.451,0,SAME_DAY,False,2024,3,1,4,6,False,11.22051355779816,False,MEDIUM,MEDIUM,False,NONE,0,False,33664.94010000001
P-5F37A684,2024-02-11 06:55:00,403551.32,AUD,IN,SWIFT,ONLINE,0.511,0,SAME_DAY,False,2024,2,11,6,6,True,12.908061423713814,False,HIGH,MEDIUM,False,NONE,0,False,206214.72452000002
P-3A911708,2024-05-31 19:49:00,51121.34,GBP,AU,WIRE,API,0.509,2,NEXT_DAY,False,2024,5,31,4,19,False,10.841976862651677,False,MEDIUM,MEDIUM,True,LOW,1,False,26020.762059999997
P-A5D83074,2024-01-09 07:18:00,81444.9,JPY,US,ACH,FILE,0.044,0,SAME_DAY,False,2024,1,9,1,7,False,11.307694275132762,False,MEDIUM,LOW,False,NONE,0,False,3583.5755999999997
P-E9A4D186,2024-06-21 02:45:00,45317.03,JPY,GB,WIRE,BATCH,0.122,1,NEXT_DAY,False,2024,6,21,4,2,False,10.721460245529897,False,MEDIUM,LOW,True,LOW,1,False,5528.677659999999
P-B4E6BE3A,2024-06-22 00:43:00,118585.65,AUD,DE,ACH,FILE,0.281,3,T_PLUS_2,False,2024,6,22,5,0,True,11.683399195972271,False,HIGH,LOW,True,HIGH,2,False,33322.567650000005
P-2E5EA15C,2024-04-19 10:23:00,26705.97,EUR,JP,ACH,API,0.257,0,T_PLUS_2,False,2024,4,19,4,10,False,10.1926798590102,False,MEDIUM,LOW,False,NONE,2,False,6863.43429
P-15A9B548,2024-01-27 02:21:00,18938.04,CAD,US,WIRE,API,0.289,1,SAME_DAY,False,2024,1,27,5,2,True,9.848980679077435,False,MEDIUM,LOW,True,LOW,0,False,5473.09356
P-901D6E88,2024-05-17 09:15:00,10918.88,EUR,AU,WIRE,BATCH,0.155,1,SAME_DAY,False,2024,5,17,4,9,False,9.298340260227528,False,MEDIUM,LOW,True,LOW,0,False,1692.4263999999998
P-2D07F46A,2024-06-19 17:19:00,138312.83,GBP,GB,ACH,API,0.3,0,NEXT_DAY,False,2024,6,19,2,17,False,11.837280512653182,False,HIGH,LOW,False,NONE,1,False,41493.848999999995
P-F7637800,2024-04-17 14:29:00,178587.66,EUR,DE,ACH,FILE,0.361,3,SAME_DAY,False,2024,4,17,2,14,False,12.092840451567731,False,HIGH,MEDIUM,True,HIGH,0,False,64470.14526
P-CC5BFAEA,2024-04-14 05:51:00,103205.61,USD,IN,ACH,BATCH,0.148,2,T_PLUS_2,False,2024,4,14,6,5,True,11.544488180366058,False,HIGH,LOW,True,LOW,2,False,15274.430279999999
P-0BA7822B,2024-06-16 18:19:00,55586.32,AUD,JP,RTP,BATCH,0.477,3,T_PLUS_2,False,2024,6,16,6,18,True,10.925710396675639,False,MEDIUM,MEDIUM,True,HIGH,2,False,26514.674639999997
P-548E46CC,2024-03-07 13:19:00,105880.85,CAD,JP,ACH,FILE,0.213,0,T_PLUS_2,True,2024,3,7,3,13,False,11.570079128798897,False,HIGH,LOW,False,NONE,2,False,22552.62105
P-9DA88139,2024-02-13 12:54:00,751046.23,JPY,US,WIRE,API,0.226,2,NEXT_DAY,False,2024,2,13,1,12,False,13.529223818249504,True,VERY_HIGH,LOW,True,LOW,1,False,169736.44798
P-EFFD8B14,2024-01-23 21:35:00,109273.88,EUR,US,ACH,API,0.184,4,NEXT_DAY,False,2024,1,23,1,21,False,11.601621821584034,False,HIGH,LOW,True,HIGH,1,False,20106.393920000002
P-53A63556,2024-05-25 04:31:00,82152.41,AUD,DE,ACH,BATCH,0.073,1,SAME_DAY,False,2024,5,25,5,4,True,11.316343632037883,False,MEDIUM,LOW,True,LOW,0,False,5997.12593
P-CF052BA7,2024-05-21 14:30:00,15871.44,CAD,JP,WIRE,API,0.48,1,NEXT_DAY,False,2024,5,21,1,14,False,9.672339550914606,False,MEDIUM,MEDIUM,True,LOW,1,False,7618.2912
P-E0C646D2,2024-04-21 06:31:00,226046.35,JPY,AU,SWIFT,BATCH,0.178,3,NEXT_DAY,False,2024,4,21,6,6,True,12.32849976958392,False,HIGH,LOW,True,HIGH,1,False,40236.2503
P-7AB987FE,2024-02-17 07:01:00,105527.29,CAD,CA,SWIFT,ONLINE,0.501,1,NEXT_DAY,False,2024,2,17,5,7,True,11.566734347610796,False,HIGH,MEDIUM,True,LOW,1,False,52869.172289999995
P-2D114D8C,2024-05-06 03:52:00,57332.47,JPY,US,ACH,BATCH,0.259,3,SAME_DAY,False,2024,5,6,0,3,False,10.95663985084557,False,MEDIUM,LOW,True,HIGH,0,False,14849.10973
P-4BA34ABE,2024-06-03 18:21:00,79089.45,AUD,US,WIRE,ONLINE,0.313,0,T_PLUS_2,False,2024,6,3,0,18,False,11.278347413217848,False,MEDIUM,MEDIUM,False,NONE,2,False,24754.99785
P-BE93DACB,2024-03-11 15:11:00,34998.56,JPY,IN,WIRE,ONLINE,0.21,1,SAME_DAY,True,2024,3,11,0,15,False,10.463090768963959,False,MEDIUM,LOW,True,LOW,0,False,7349.6975999999995
P-B8AA0DE5,2024-05-25 17:50:00,47353.82,AUD,CA,WIRE,BATCH,0.356,2,NEXT_DAY,False,2024,5,25,5,17,True,10.765423888576006,False,MEDIUM,MEDIUM,True,LOW,1,False,16857.959919999998
P-7092AE37,2024-02-25 21:00:00,81787.42,USD,GB,ACH,ONLINE,0.161,0,SAME_DAY,False,2024,2,25,6,21,True,11.311890947777421,False,MEDIUM,LOW,False,NONE,0,False,13167.77462
P-E162E4FB,2024-05-20 12:17:00,90805.71,EUR,US,SWIFT,BATCH,0.362,2,NEXT_DAY,False,2024,5,20,0,12,False,11.416488460537426,False,MEDIUM,MEDIUM,True,LOW,1,False,32871.66702
P-B577C24A,2024-04-12 06:59:00,354858.71,CAD,AU,RTP,ONLINE,0.305,0,T_PLUS_2,False,2024,4,12,4,6,False,12.779477807253542,False,HIGH,MEDIUM,False,NONE,2,False,108231.90655
P-12C06DB5,2024-02-23 18:13:00,91781.8,USD,IN,ACH,API,0.692,3,SAME_DAY,False,2024,2,23,4,18,False,11.427180195219362,False,MEDIUM,HIGH,True,HIGH,0,False,63513.0056
P-A5DE4744,2024-02-02 13:31:00,234087.19,CAD,CA,WIRE,API,0.356,1,T_PLUS_2,False,2024,2,2,4,13,False,12.363453203680162,False,HIGH,MEDIUM,True,LOW,2,False,83335.03964
P-490185F4,2024-05-19 18:56:00,74136.51,AUD,AU,ACH,BATCH,0.134,1,SAME_DAY,False,2024,5,19,6,18,True,11.213676891031477,False,MEDIUM,LOW,True,LOW,0,False,9934.29234
P-7DBACB69,2024-02-21 20:53:00,394541.44,EUR,AU,SWIFT,ONLINE,0.187,2,NEXT_DAY,True,2024,2,21,2,20,False,12.885481992696032,False,HIGH,LOW,True,LOW,1,False,73779.24928
P-0AD80C32,2024-03-21 03:08:00,832324.73,CAD,AU,SWIFT,BATCH,0.602,0,NEXT_DAY,False,2024,3,21,3,3,False,13.631979145590122,True,VERY_HIGH,HIGH,False,NONE,1,True,501059.48746
P-A6F90D36,2024-05-10 01:32:00,47153.85,USD,US,WIRE,FILE,0.476,3,SAME_DAY,False,2024,5,10,4,1,False,10.761192145974093,False,MEDIUM,MEDIUM,True,HIGH,0,False,22445.2326
P-D3144F90,2024-01-28 01:26:00,659200.09,AUD,IN,WIRE,API,0.282,2,NEXT_DAY,False,2024,1,28,6,1,True,13.39878391109545,True,VERY_HIGH,LOW,True,LOW,1,True,185894.42537999997
P-83C406D4,2024-02-06 14:36:00,28466.53,USD,DE,WIRE,ONLINE,0.386,0,NEXT_DAY,True,2024,2,6,1,14,False,10.256519418517524,False,MEDIUM,MEDIUM,False,NONE,1,False,10988.08058
P-F76D1BFA,2024-03-19 01:40:00,73299.12,JPY,GB,WIRE,ONLINE,0.268,1,SAME_DAY,False,2024,3,19,1,1,False,11.20231752498118,False,MEDIUM,LOW,True,LOW,0,False,19644.16416
P-CD071AE1,2024-06-26 22:38:00,90135.19,CAD,JP,ACH,BATCH,0.197,0,T_PLUS_2,False,2024,6,26,2,22,False,11.409077027767582,False,MEDIUM,LOW,False,NONE,2,False,17756.63243
P-8BC36560,2024-05-19 21:29:00,13749.78,USD,AU,WIRE,BATCH,0.089,0,T_PLUS_2,False,2024,5,19,6,21,True,9.528850828758515,False,MEDIUM,LOW,False,NONE,2,False,1223.73042
P-AEE4F10C,2024-05-13 13:14:00,187113.47,USD,IN,WIRE,ONLINE,0.05,1,T_PLUS_2,False,2024,5,13,0,13,False,12.13947584759348,False,HIGH,LOW,True,LOW,2,False,9355.6735
P-72C88ABA,2024-01-18 12:38:00,38828.1,CAD,US,WIRE,FILE,0.081,0,NEXT_DAY,False,2024,1,18,3,12,False,10.566925244501912,False,MEDIUM,LOW,False,NONE,1,False,3145.0760999999998
P-45FCDBA7,2024-05-08 10:56:00,8170.79,USD,AU,ACH,API,0.553,1,NEXT_DAY,False,2024,5,8,2,10,False,9.008443258103656,False,LOW,MEDIUM,True,LOW,1,False,4518.446870000001
P-CFC6BE49,2024-02-14 02:25:00,175259.9,CAD,GB,SWIFT,API,0.18,1,T_PLUS_2,False,2024,2,14,2,2,False,12.074030999824318,False,HIGH,LOW,True,LOW,2,False,31546.782
P-078C889B,2024-03-29 15:42:00,203896.15,CAD,JP,SWIFT,API,0.277,2,SAME_DAY,False,2024,3,29,4,15,False,12.22537097902494,False,HIGH,LOW,True,LOW,0,False,56479.233550000004
P-E3A0B708,2024-01-24 09:43:00,150829.48,GBP,DE,RTP,ONLINE,0.136,1,NEXT_DAY,False,2024,1,24,2,9,False,11.923911836148005,False,HIGH,LOW,True,LOW,1,False,20512.80928
P-25A95346,2024-01-18 07:31:00,2804.27,CAD,US,WIRE,ONLINE,0.22,0,SAME_DAY,False,2024,1,18,3,7,False,7.939255070008911,False,LOW,LOW,False,NONE,0,False,616.9394
P-56E917C9,2024-05-06 21:04:00,120100.99,CAD,GB,WIRE,ONLINE,0.321,1,SAME_DAY,False,2024,5,6,0,21,False,11.696096577456197,False,HIGH,MEDIUM,True,LOW,0,False,38552.41779
P-6E8810BA,2024-01-24 05:05:00,27264.88,JPY,IN,RTP,MOBILE,0.146,0,NEXT_DAY,False,2024,1,24,2,5,False,10.213391382650789,False,MEDIUM,LOW,False,NONE,1,False,3980.6724799999997
P-643E8FA0,2024-02-04 18:08:00,435831.14,JPY,IN,ACH,FILE,0.293,0,NEXT_DAY,False,2024,2,4,6,18,True,12.985012448199644,False,HIGH,LOW,False,NONE,1,False,127698.52402
P-B0CB028D,2024-02-15 15:19:00,240154.21,CAD,JP,ACH,API,0.533,0,T_PLUS_2,False,2024,2,15,3,15,False,12.389040701631743,False,HIGH,MEDIUM,False,NONE,2,False,128002.19393000001
P-13CC182C,2024-04-04 13:17:00,131386.07,CAD,US,ACH,BATCH,0.406,1,NEXT_DAY,False,2024,4,4,3,13,False,11.785902978364385,False,HIGH,MEDIUM,True,LOW,1,False,53342.74442000001
P-F502ECAD,2024-04-13 08:40:00,9456.68,JPY,AU,WIRE,API,0.275,1,SAME_DAY,False,2024,4,13,5,8,True,9.154582388839946,False,LOW,LOW,True,LOW,0,False,2600.5870000000004
P-8FEB6387,2024-06-26 20:09:00,21652.52,CAD,CA,WIRE,API,0.208,2,SAME_DAY,False,2024,6,26,2,20,False,9.982923306819947,False,MEDIUM,LOW,True,LOW,0,False,4503.72416
P-B167B484,2024-05-25 06:02:00,111763.02,JPY,US,ACH,BATCH,0.574,1,NEXT_DAY,False,2024,5,25,5,6,True,11.624144963219518,False,HIGH,MEDIUM,True,LOW,1,False,64151.97348
P-292C17A0,2024-05-21 05:17:00,290984.91,AUD,JP,ACH,API,0.303,0,NEXT_DAY,False,2024,5,21,1,5,False,12.581030125737394,False,HIGH,MEDIUM,False,NONE,1,False,88168.42773
P-D68E4F8A,2024-05-06 06:48:00,63066.08,CAD,DE,WIRE,BATCH,0.552,2,NEXT_DAY,False,2024,5,6,0,6,False,11.051954200821534,False,MEDIUM,MEDIUM,True,LOW,1,False,34812.476160000006
P-C2BDE5B2,2024-03-25 12:01:00,28711.7,AUD,GB,ACH,API,0.206,1,SAME_DAY,False,2024,3,25,0,12,False,10.265094812580408,False,MEDIUM,LOW,True,LOW,0,False,5914.6102
P-489B664C,2024-03-07 11:46:00,41086.63,JPY,JP,RTP,ONLINE,0.078,1,NEXT_DAY,False,2024,3,7,3,11,False,10.623462381946782,False,MEDIUM,LOW,True,LOW,1,False,3204.7571399999997
P-74387BA2,2024-06-26 14:17:00,29398.44,AUD,DE,WIRE,FILE,0.271,1,SAME_DAY,False,2024,6,26,2,14,False,10.288730905526316,False,MEDIUM,LOW,True,LOW,0,False,7966.97724
P-1411123B,2024-05-01 14:10:00,180049.96,CAD,IN,SWIFT,BATCH,0.095,3,T_PLUS_2,False,2024,5,1,2,14,False,12.10099520091507,False,HIGH,LOW,True,HIGH,2,False,17104.746199999998
P-4878F288,2024-06-24 06:17:00,729679.57,EUR,JP,ACH,API,0.073,1,SAME_DAY,False,2024,6,24,0,6,False,13.500362142018082,True,VERY_HIGH,LOW,True,LOW,0,True,53266.608609999996
P-3EC5C12B,2024-01-08 02:33:00,87512.46,USD,JP,SWIFT,FILE,0.16,1,SAME_DAY,False,2024,1,8,0,2,False,11.379547889086734,False,MEDIUM,LOW,True,LOW,0,False,14001.993600000002
P-8E6B9329,2024-01-15 21:22:00,16180.64,JPY,US,WIRE,FILE,0.156,0,NEXT_DAY,False,2024,1,15,0,21,False,9.691632545179273,False,MEDIUM,LOW,False,NONE,1,False,2524.17984
P-8CAE43A2,2024-02-13 11:29:00,70137.46,JPY,GB,WIRE,API,0.255,3,NEXT_DAY,False,2024,2,13,1,11,False,11.158226567365306,False,MEDIUM,LOW,True,HIGH,1,False,17885.052300000003
P-33C32447,2024-04-06 13:20:00,47573.21,EUR,IN,WIRE,BATCH,0.191,0,T_PLUS_2,False,2024,4,6,5,13,True,10.770046086666522,False,MEDIUM,LOW,False,NONE,2,False,9086.48311
P-CC9EDDEB,2024-05-19 19:29:00,10977.32,AUD,CA,WIRE,FILE,0.359,0,NEXT_DAY,False,2024,5,19,6,19,True,9.30367769789251,False,MEDIUM,MEDIUM,False,NONE,1,False,3940.8578799999996
P-3296E529,2024-01-23 05:06:00,46125.37,CAD,DE,SWIFT,FILE,0.325,4,SAME_DAY,True,2024,1,23,1,5,False,10.739140082798755,False,MEDIUM,MEDIUM,True,HIGH,0,False,14990.745250000002
P-8801A5E1,2024-05-21 14:18:00,127286.27,GBP,IN,ACH,FILE,0.369,0,T_PLUS_2,False,2024,5,21,1,14,False,11.754201779545165,False,HIGH,MEDIUM,False,NONE,2,False,46968.633630000004
P-B09FDB05,2024-06-15 21:19:00,40914.51,EUR,CA,ACH,MOBILE,0.693,0,T_PLUS_2,False,2024,6,15,5,21,True,10.619264487749982,False,MEDIUM,HIGH,False,NONE,2,False,28353.75543
P-4C4EA025,2024-04-14 07:33:00,476303.79,GBP,GB,SWIFT,FILE,0.354,1,NEXT_DAY,True,2024,4,14,6,7,True,13.073813243425345,False,HIGH,MEDIUM,True,LOW,1,False,168611.54166
P-1DE03E12,2024-01-16 05:13:00,10306.76,GBP,US,ACH,FILE,0.099,1,SAME_DAY,False,2024,1,16,1,5,False,9.240652288614127,False,MEDIUM,LOW,True,LOW,0,False,1020.3692400000001
P-7504BA34,2024-02-03 13:51:00,116351.81,EUR,JP,SWIFT,MOBILE,0.478,0,T_PLUS_2,False,2024,2,3,5,13,True,11.664382319706528,False,HIGH,MEDIUM,False,NONE,2,False,55616.165179999996
P-E938D48D,2024-03-08 08:40:00,46224.63,AUD,US,WIRE,MOBILE,0.314,0,SAME_DAY,False,2024,3,8,4,8,False,10.741289685151095,False,MEDIUM,MEDIUM,False,NONE,0,False,14514.533819999999
P-4647E02A,2024-01-18 15:38:00,4435.81,GBP,CA,SWIFT,API,0.239,1,SAME_DAY,False,2024,1,18,3,15,False,8.397690928735642,False,LOW,LOW,True,LOW,0,False,1060.15859
P-F936F0C3,2024-01-21 04:27:00,93002.48,USD,JP,WIRE,API,0.299,1,SAME_DAY,False,2024,1,21,6,4,True,11.440392190790146,False,MEDIUM,LOW,True,LOW,0,False,27807.741519999996
P-2C5F3750,2024-06-02 01:29:00,84213.42,CAD,IN,ACH,BATCH,0.171,0,NEXT_DAY,False,2024,6,2,6,1,True,11.341121444474648,False,MEDIUM,LOW,False,NONE,1,False,14400.494820000002
P-065E5376,2024-05-21 15:46:00,91163.72,JPY,JP,WIRE,API,0.544,3,SAME_DAY,False,2024,5,21,1,15,False,11.42042325911445,False,MEDIUM,MEDIUM,True,HIGH,0,False,49593.06368000001
P-D10F3C1C,2024-02-07 07:30:00,148504.88,CAD,CA,WIRE,API,0.224,1,SAME_DAY,False,2024,2,7,2,7,False,11.908379832400588,False,HIGH,LOW,True,LOW,0,False,33265.093120000005
P-A6BED41D,2024-06-26 01:06:00,91551.58,JPY,DE,ACH,ONLINE,0.316,2,SAME_DAY,False,2024,6,26,2,1,False,11.424668731027253,False,MEDIUM,MEDIUM,True,LOW,0,False,28930.29928
P-407E46EF,2024-03-20 02:18:00,59197.3,CAD,US,WIRE,BATCH,0.132,2,T_PLUS_2,False,2024,3,20,2,2,False,10.988648104243563,False,MEDIUM,LOW,True,LOW,2,False,7814.043600000001
P-F8D3334E,2024-01-22 21:56:00,2750.78,GBP,AU,SWIFT,ONLINE,0.162,1,T_PLUS_2,False,2024,1,22,0,21,False,7.9200032539972485,False,LOW,LOW,True,LOW,2,False,445.62636000000003
P-A8C71773,2024-01-29 13:35:00,106593.14,AUD,CA,WIRE,ONLINE,0.098,0,SAME_DAY,False,2024,1,29,0,13,False,11.576783817345463,False,HIGH,LOW,False,NONE,0,False,10446.12772
P-CB92584D,2024-03-28 20:10:00,92250.9,USD,CA,WIRE,API,0.228,0,SAME_DAY,False,2024,3,28,3,20,False,11.432278157896636,False,MEDIUM,LOW,False,NONE,0,False,21033.2052
P-E8F506C9,2024-05-02 06:40:00,25827.47,EUR,US,ACH,FILE,0.272,2,SAME_DAY,False,2024,5,2,3,6,False,10.15923265088604,False,MEDIUM,LOW,True,LOW,0,False,7025.0718400000005
P-FEEE1236,2024-02-13 00:43:00,110414.27,GBP,GB,WIRE,BATCH,0.155,2,NEXT_DAY,False,2024,2,13,1,0,False,11.612003718477856,False,HIGH,LOW,True,LOW,1,False,17114.21185
P-29509376,2024-04-18 16:16:00,10205.81,EUR,JP,SWIFT,API,0.277,2,SAME_DAY,False,2024,4,18,3,16,False,9.23081042355404,False,MEDIUM,LOW,True,LOW,0,False,2827.00937
P-1FE7B32E,2024-06-15 17:32:00,36063.51,GBP,CA,WIRE,ONLINE,0.325,0,NEXT_DAY,False,2024,6,15,5,17,True,10.493064558265688,False,MEDIUM,MEDIUM,False,NONE,1,False,11720.64075
P-A936A669,2024-04-18 01:15:00,207904.59,EUR,US,ACH,ONLINE,0.292,1,T_PLUS_2,False,2024,4,18,3,1,False,12.244839361411518,False,HIGH,LOW,True,LOW,2,False,60708.14027999999
P-9CC92EC5,2024-05-10 18:41:00,58844.74,JPY,US,ACH,FILE,0.567,1,SAME_DAY,False,2024,5,10,4,18,False,10.982674722642669,False,MEDIUM,MEDIUM,True,LOW,0,False,33364.96758
P-9ED03010,2024-04-01 16:24:00,108200.34,GBP,GB,WIRE,BATCH,0.448,2,SAME_DAY,False,2024,4,1,0,16,False,11.591749029791028,False,HIGH,MEDIUM,True,LOW,0,False,48473.75232
P-3AA8E94F,2024-04-26 02:07:00,5349.35,USD,IN,ACH,FILE,0.372,1,NEXT_DAY,False,2024,4,26,4,2,False,8.584917258310968,False,LOW,MEDIUM,True,LOW,1,False,1989.9582
P-C6DBF151,2024-02-13 19:34:00,67580.86,USD,CA,WIRE,ONLINE,0.254,2,T_PLUS_2,False,2024,2,13,1,19,False,11.121094882825311,False,MEDIUM,LOW,True,LOW,2,False,17165.53844
P-A7D18E14,2024-02-13 10:15:00,114175.16,USD,CA,WIRE,API,0.128,1,NEXT_DAY,False,2024,2,13,1,10,False,11.645497797843936,False,HIGH,LOW,True,LOW,1,False,14614.42048
P-F99EE016,2024-04-24 01:23:00,70466.63,AUD,JP,ACH,FILE,0.293,0,SAME_DAY,False,2024,4,24,2,1,False,11.16290873442304,False,MEDIUM,LOW,False,NONE,0,False,20646.72259
P-4D8C2823,2024-02-06 23:38:00,30597.65,AUD,GB,ACH,BATCH,0.469,0,NEXT_DAY,False,2024,2,6,1,23,False,10.3287111693202,False,MEDIUM,MEDIUM,False,NONE,1,False,14350.297849999999
P-3F37DECC,2024-03-15 11:29:00,38867.62,EUR,CA,WIRE,BATCH,0.614,0,NEXT_DAY,False,2024,3,15,4,11,False,10.567942520257445,False,MEDIUM,HIGH,False,NONE,1,False,23864.71868
P-96D78F50,2024-02-29 06:25:00,61676.44,GBP,CA,SWIFT,FILE,0.182,1,SAME_DAY,False,2024,2,29,3,6,False,11.029673502836316,False,MEDIUM,LOW,True,LOW,0,False,11225.11208
P-E73A5566,2024-05-19 16:21:00,413713.17,EUR,JP,SWIFT,API,0.09,1,NEXT_DAY,False,2024,5,19,6,16,True,12.932930603736258,False,HIGH,LOW,True,LOW,1,False,37234.1853
P-8F40D16E,2024-01-24 02:54:00,10827.37,USD,DE,RTP,FILE,0.332,1,NEXT_DAY,False,2024,1,24,2,2,False,9.289924820819024,False,MEDIUM,MEDIUM,True,LOW,1,False,3594.6868400000003
P-6F5460CE,2024-02-04 08:50:00,158089.87,AUD,US,RTP,FILE,0.455,1,NEXT_DAY,False,2024,2,4,6,8,True,11.970925273269474,False,HIGH,MEDIUM,True,LOW,1,False,71930.89085
P-E0FE27EF,2024-04-19 08:05:00,104431.39,USD,GB,RTP,API,0.402,1,SAME_DAY,True,2024,4,19,4,8,False,11.556295155355539,False,HIGH,MEDIUM,True,LOW,0,False,41981.41878
P-93FCBD5D,2024-05-07 01:23:00,15364.7,USD,IN,ACH,BATCH,0.287,1,NEXT_DAY,False,2024,5,7,1,1,False,9.639893031613408,False,MEDIUM,LOW,True,LOW,1,False,4409.6689
P-C4E453E0,2024-02-20 08:56:00,31556.1,CAD,JP,ACH,API,0.294,0,SAME_DAY,False,2024,2,20,1,8,False,10.359553882271394,False,MEDIUM,LOW,False,NONE,0,False,9277.4934
P-8C7E57C9,2024-03-12 01:14:00,35789.17,JPY,IN,ACH,BATCH,0.226,2,SAME_DAY,False,2024,3,12,1,1,False,10.485428553678938,False,MEDIUM,LOW,True,LOW,0,False,8088.35242
P-FD0B0CE9,2024-04-29 03:00:00,16234.58,CAD,JP,SWIFT,FILE,0.359,0,SAME_DAY,False,2024,4,29,0,3,False,9.694960409183691,False,MEDIUM,MEDIUM,False,NONE,0,False,5828.21422
P-F5F16DCD,2024-05-24 19:27:00,45266.88,EUR,GB,SWIFT,API,0.24,0,NEXT_DAY,False,2024,5,24,4,19,False,10.72035300920311,False,MEDIUM,LOW,False,NONE,1,False,10864.051199999998
P-76EEAECB,2024-01-02 12:26:00,14369.61,USD,JP,WIRE,ONLINE,0.24,2,NEXT_DAY,False,2024,1,2,1,12,False,9.572940427719782,False,MEDIUM,LOW,True,LOW,1,False,3448.7064
P-B731271D,2024-06-21 03:47:00,10103.65,GBP,US,ACH,ONLINE,0.392,0,NEXT_DAY,False,2024,6,21,4,3,False,9.220750992919216,False,MEDIUM,MEDIUM,False,NONE,1,False,3960.6308
P-3A4292A9,2024-02-08 23:58:00,102868.67,JPY,CA,SWIFT,MOBILE,0.671,1,NEXT_DAY,False,2024,2,8,3,23,False,11.541218126187589,False,HIGH,HIGH,True,LOW,1,False,69024.87757
P-ECB6A2CB,2024-05-03 04:55:00,61935.43,EUR,AU,WIRE,FILE,0.106,1,T_PLUS_2,False,2024,5,3,4,4,False,11.033863815443807,False,MEDIUM,LOW,True,LOW,2,False,6565.15558
P-0BDBCC29,2024-03-15 17:33:00,213923.56,JPY,CA,ACH,API,0.291,0,NEXT_DAY,False,2024,3,15,4,17,False,12.273378708488535,False,HIGH,LOW,False,NONE,1,False,62251.755959999995
P-2C21524F,2024-04-13 16:57:00,75843.56,JPY,GB,WIRE,ONLINE,0.518,1,SAME_DAY,False,2024,4,13,5,16,True,11.236441261703652,False,MEDIUM,MEDIUM,True,LOW,0,False,39286.96408
P-AB0A0C43,2024-02-07 16:44:00,3885.53,CAD,CA,ACH,BATCH,0.106,2,SAME_DAY,False,2024,2,7,2,16,False,8.265272007667885,False,LOW,LOW,True,LOW,0,False,411.86618
P-221EC15B,2024-02-09 22:46:00,184414.36,AUD,GB,WIRE,ONLINE,0.241,0,T_PLUS_2,False,2024,2,9,4,22,False,12.124945883815656,False,HIGH,LOW,False,NONE,2,False,44443.860759999996
P-BF10B53F,2024-06-21 16:39:00,43646.67,AUD,IN,ACH,MOBILE,0.222,2,NEXT_DAY,False,2024,6,21,4,16,False,10.683905180690683,False,MEDIUM,LOW,True,LOW,1,False,9689.560739999999
P-3F682B81,2024-04-21 16:19:00,11251.7,EUR,GB,WIRE,ONLINE,0.134,0,SAME_DAY,False,2024,4,21,6,16,True,9.328363378837173,False,MEDIUM,LOW,False,NONE,0,False,1507.7278000000001
