payment_id,payment_date,amount,currency,country,payment_type,channel,counterparty_risk_score,historical_failure_count,settlement_window,is_failed,payment_year,payment_month,payment_day,day_of_week,hour_of_day,is_weekend,amount_log,is_high_value,amount_bucket,risk_band,has_prior_failures,prior_failure_band,settlement_speed_days,is_large_international,risk_adjusted_amount,amount_z_score,is_extreme_amount,amount_percentile_rank,is_top_1pct_amount,risk_adjusted_amount_z_score,is_extreme_risk_adjusted_amount,risk_score_percentile_rank,is_top_1pct_risk_score,is_high_risk_large_payment,is_large_file_payment,is_high_risk_swift_payment,is_prior_failure_high_value,country_frequency,currency_frequency,is_rare_country,is_rare_currency,rule_anomaly_score,is_rule_based_anomaly,anomaly_reasons
P-2C213AC7,2024-03-15 00:27:00,40743.13,CAD,CA,WIRE,API,0.067,1,SAME_DAY,False,2024,3,15,4,0,False,10.615067059213189,False,MEDIUM,LOW,True,LOW,0,False,2729.78971,-0.36007043418299634,False,0.3702,False,-0.43652568976253436,False,0.0486,False,False,False,False,False,0.135,0.1768,False,False,0,False,NONE
P-DC173040,2024-02-27 04:10:00,151582.2,AUD,US,WIRE,BATCH,0.294,2,SAME_DAY,False,2024,2,27,1,4,False,11.928889928107694,False,HIGH,LOW,True,LOW,0,False,44565.1668,0.11226552216094403,False,0.7808,False,0.10730894306709263,False,0.5621,False,False,False,False,False,0.1398,0.1594,False,False,0,False,NONE
P-36E071B2,2024-04-19 16:44:00,37625.47,AUD,JP,SWIFT,BATCH,0.16,0,SAME_DAY,False,2024,4,19,4,16,False,10.535463071055416,False,MEDIUM,LOW,False,NONE,0,False,6020.0752,-0.3733562089342212,False,0.3506,False,-0.39375396578573485,False,0.2465,False,False,False,False,False,0.1492,0.1594,False,False,0,False,NONE
P-DA5B49AE,2024-05-18 00:12:00,19858.78,USD,CA,SWIFT,ONLINE,0.373,2,NEXT_DAY,False,2024,5,18,5,0,True,9.896451859995008,False,MEDIUM,MEDIUM,True,LOW,1,False,7407.324939999999,-0.4490681985080811,False,0.1878,False,-0.3757205570901974,False,0.7195,False,False,False,False,False,0.135,0.1624,False,False,0,False,NONE
P-97CB8C48,2024-05-13 13:08:00,110569.95,USD,DE,ACH,BATCH,0.187,1,SAME_DAY,False,2024,5,13,0,13,False,11.61341267534181,False,HIGH,LOW,True,LOW,0,False,20676.58065,-0.06250642716673234,False,0.6944,False,-0.20322824773570125,False,0.3118,False,False,False,False,False,0.1448,0.1624,False,False,0,False,NONE
P-1D94B2DE,2024-03-20 08:20:00,95309.88,EUR,US,ACH,ONLINE,0.192,2,SAME_DAY,False,2024,3,20,2,8,False,11.46489924891811,False,MEDIUM,LOW,True,LOW,0,False,18299.49696,-0.12753656281588088,False,0.6502,False,-0.23412889990325278,False,0.3206,False,False,False,False,False,0.1398,0.1634,False,False,0,False,NONE
P-3A5DA91A,2024-03-06 14:51:00,126035.03,CAD,GB,ACH,API,0.667,3,SAME_DAY,False,2024,3,6,2,14,False,11.744323097437976,False,HIGH,HIGH,True,HIGH,0,False,84065.36501000001,0.003397349829371519,False,0.7294,False,0.6207876609478891,False,0.9817,False,False,False,False,False,0.1428,0.1768,False,False,0,False,NONE
P-0815A54A,2024-02-13 16:15:00,52178.74,GBP,US,WIRE,MOBILE,0.348,0,NEXT_DAY,False,2024,2,13,1,16,False,10.862449575926291,False,MEDIUM,MEDIUM,False,NONE,1,False,18158.20152,-0.31133807125603996,False,0.4498,False,-0.23596565527819763,False,0.6716,False,False,False,False,False,0.1398,0.1622,False,False,0,False,NONE
P-F931E717,2024-01-02 14:49:00,32852.81,EUR,JP,ACH,API,0.242,2,SAME_DAY,False,2024,1,2,1,14,False,10.399822998922556,False,MEDIUM,LOW,True,LOW,0,False,7950.38002,-0.39369469540297697,False,0.31,False,-0.3686611690654948,False,0.4448,False,False,False,False,False,0.1492,0.1634,False,False,0,False,NONE
P-066A61FF,2024-06-05 07:07:00,305694.72,CAD,JP,ACH,BATCH,0.517,0,NEXT_DAY,False,2024,6,5,2,7,False,12.63034550712668,False,HIGH,MEDIUM,False,NONE,1,False,158044.17023999998,0.7690094349236062,False,0.9154,False,1.582467444373298,False,0.9035,False,False,False,False,False,0.1492,0.1768,False,False,0,False,NONE
P-000B19C7,2024-02-13 19:43:00,34539.86,CAD,GB,WIRE,FILE,0.675,1,SAME_DAY,False,2024,2,13,1,19,False,10.449898250058911,False,MEDIUM,HIGH,True,LOW,0,False,23314.4055,-0.3865054039811882,False,0.3226,False,-0.16893811798062566,False,0.9837,False,False,False,False,False,0.1428,0.1768,False,False,0,False,NONE
P-FC6396DA,2024-01-09 08:26:00,4777.85,USD,US,WIRE,ONLINE,0.311,1,SAME_DAY,False,2024,1,9,1,8,False,8.471955210766042,False,LOW,MEDIUM,True,LOW,0,False,1485.91135,-0.5133349367088439,False,0.0188,False,-0.45269535711703307,False,0.5986,False,False,False,False,False,0.1398,0.1624,False,False,0,False,NONE
P-2C6881D2,2024-06-09 10:49:00,456022.97,EUR,GB,SWIFT,BATCH,0.119,0,SAME_DAY,False,2024,6,9,6,10,True,13.030300652904463,False,HIGH,LOW,False,NONE,0,False,54266.73342999999,1.4096268429301957,False,0.9524,False,0.23342344933168066,False,0.1516,False,False,False,False,False,0.1428,0.1634,False,False,0,False,NONE
P-09ED2BFF,2024-06-04 06:17:00,134167.64,GBP,IN,ACH,API,0.314,0,SAME_DAY,False,2024,6,4,1,6,False,11.806852795139015,False,HIGH,MEDIUM,False,NONE,0,False,42128.63896,0.038054119521884276,False,0.7472,False,0.07563555285490545,False,0.605,False,False,False,False,False,0.1428,0.1622,False,False,0,False,NONE
P-92925B60,2024-01-03 11:57:00,318720.24,AUD,JP,ACH,API,0.106,0,NEXT_DAY,False,2024,1,3,2,11,False,12.67207214393305,False,HIGH,LOW,False,NONE,1,False,33784.34544,0.824517131316919,False,0.9212,False,-0.03283522279770705,False,0.1228,False,False,False,False,False,0.1492,0.1594,False,False,0,False,NONE
P-DB66D32C,2024-06-26 00:15:00,22927.51,GBP,GB,ACH,FILE,0.423,0,T_PLUS_2,True,2024,6,26,2,0,False,10.04013639336558,False,MEDIUM,MEDIUM,False,NONE,2,False,9698.33673,-0.4359909368591757,False,0.2174,False,-0.3459387876336286,False,0.7977,False,False,False,False,False,0.1428,0.1622,False,False,0,False,NONE
P-1CC30A5D,2024-02-28 02:40:00,48337.19,CAD,CA,SWIFT,BATCH,0.22,1,SAME_DAY,True,2024,2,28,2,2,False,10.785977210445168,False,MEDIUM,LOW,True,LOW,0,False,10634.1818,-0.3277086722823122,False,0.425,False,-0.33377336699133403,False,0.3902,False,False,False,False,False,0.135,0.1768,False,False,0,False,NONE
P-A1A55BAD,2024-02-07 17:06:00,21028.32,GBP,CA,WIRE,FILE,0.287,0,SAME_DAY,False,2024,2,7,2,17,False,9.9536729334141,False,MEDIUM,LOW,False,NONE,0,False,6035.127839999999,-0.4440842538179777,False,0.1998,False,-0.3935582905578074,False,0.5489,False,False,False,False,False,0.135,0.1622,False,False,0,False,NONE
P-9CC71927,2024-01-07 12:03:00,299466.85,CAD,GB,WIRE,ONLINE,0.077,4,NEXT_DAY,False,2024,1,7,6,12,True,12.609762345199732,False,HIGH,LOW,True,HIGH,1,False,23058.94745,0.7424696332775285,False,0.9124,False,-0.1722589183292457,False,0.065,False,False,False,False,False,0.1428,0.1768,False,False,0,False,NONE
P-D4827529,2024-04-09 12:39:00,59402.89,GBP,IN,SWIFT,BATCH,0.262,0,SAME_DAY,False,2024,4,9,1,12,False,10.992114991421966,False,MEDIUM,LOW,False,NONE,0,False,15563.55718,-0.2805526649997255,False,0.4934,False,-0.26969446448509865,False,0.4917,False,False,False,False,False,0.1428,0.1622,False,False,0,False,NONE
P-40E6EECB,2024-03-08 14:10:00,16039.75,CAD,GB,WIRE,API,0.329,0,NEXT_DAY,False,2024,3,8,4,14,False,9.682887638432115,False,MEDIUM,MEDIUM,False,NONE,1,False,5277.07775,-0.46534283151750816,False,0.1442,False,-0.4034124838515535,False,0.6337,False,False,False,False,False,0.1428,0.1768,False,False,0,False,NONE
P-5C3F0EED,2024-04-14 06:56:00,29807.75,USD,AU,ACH,API,0.423,0,SAME_DAY,False,2024,4,14,6,6,True,10.302557253555433,False,MEDIUM,MEDIUM,False,NONE,0,False,12608.67825,-0.4066710883592214,False,0.2842,False,-0.3081061057736546,False,0.7977,False,False,False,False,False,0.1456,0.1624,False,False,0,False,NONE
P-D5C94FBA,2024-02-24 22:42:00,19947.65,AUD,JP,WIRE,ONLINE,0.426,0,T_PLUS_2,False,2024,2,24,5,22,True,9.900916750855416,False,MEDIUM,MEDIUM,False,NONE,2,False,8497.698900000001,-0.44868948280395,False,0.189,False,-0.36154635421620607,False,0.8019,False,False,False,False,False,0.1492,0.1594,False,False,0,False,NONE
P-EB899480,2024-01-04 20:40:00,121592.0,USD,JP,WIRE,ONLINE,0.474,1,T_PLUS_2,False,2024,1,4,3,20,False,11.708434681067756,False,HIGH,MEDIUM,True,LOW,2,False,57634.608,-0.015536432492284704,False,0.7206,False,0.27720378448324295,False,0.8654,False,False,False,False,False,0.1492,0.1624,False,False,0,False,NONE
P-988A9FF8,2024-02-23 02:23:00,16477.4,CAD,AU,SWIFT,FILE,0.412,0,SAME_DAY,False,2024,2,23,4,2,False,9.709805711371535,False,MEDIUM,MEDIUM,False,NONE,0,False,6788.6888,-0.4634778047603013,False,0.1476,False,-0.38376245324254393,False,0.7832,False,False,False,False,False,0.1456,0.1768,False,False,0,False,NONE
P-D292788F,2024-03-02 03:22:00,218496.16,USD,DE,WIRE,ONLINE,0.236,1,NEXT_DAY,False,2024,3,2,5,3,True,12.29452829572164,False,HIGH,LOW,True,LOW,1,False,51565.09376,0.3974165008669199,False,0.8572,False,0.19830376546193504,False,0.4285,False,False,False,False,False,0.1448,0.1624,False,False,0,False,NONE
P-16DA8BBD,2024-03-17 11:53:00,82604.15,EUR,DE,SWIFT,BATCH,0.554,3,T_PLUS_2,True,2024,3,17,6,11,True,11.321827306233752,False,MEDIUM,MEDIUM,True,HIGH,2,False,45762.6991,-0.18168148780124838,False,0.605,False,0.12287613963546752,False,0.929,False,False,False,False,False,0.1448,0.1634,False,False,0,False,NONE
P-88F79241,2024-01-04 11:25:00,10863.37,CAD,JP,SWIFT,BATCH,0.394,2,NEXT_DAY,False,2024,1,4,3,11,False,9.293243906655944,False,MEDIUM,MEDIUM,True,LOW,1,False,4280.167780000001,-0.48740175349961834,False,0.0826,False,-0.4163717113095208,False,0.7527,False,False,False,False,False,0.1492,0.1768,False,False,0,False,NONE
P-C15D5C7B,2024-06-15 17:12:00,23413.4,JPY,IN,SWIFT,MOBILE,0.335,1,T_PLUS_2,False,2024,6,15,5,17,True,10.06110649668971,False,MEDIUM,MEDIUM,True,LOW,2,False,7843.489000000001,-0.4339203374051388,False,0.2228,False,-0.37005068776134464,False,0.6462,False,False,False,False,False,0.1428,0.1758,False,False,0,False,NONE
P-6B8B057A,2024-01-28 22:24:00,251717.98,JPY,JP,WIRE,FILE,0.236,2,SAME_DAY,False,2024,1,28,6,22,True,12.436068585511256,False,HIGH,LOW,True,LOW,0,False,59405.44328,0.5389898659374338,False,0.8836,False,0.3002235735060303,False,0.4285,False,False,False,False,False,0.1492,0.1758,False,False,0,False,NONE
P-9AD6989E,2024-05-26 01:05:00,39479.29,AUD,IN,ACH,BATCH,0.645,1,SAME_DAY,False,2024,5,26,6,1,True,10.583556839011829,False,MEDIUM,HIGH,True,LOW,0,False,25464.14205,-0.3654562342899958,False,0.363,False,-0.14099284131120296,False,0.9758,False,False,False,False,False,0.1428,0.1594,False,False,0,False,NONE
P-3679AC51,2024-04-20 01:54:00,14486.51,JPY,IN,WIRE,ONLINE,0.25,2,SAME_DAY,False,2024,4,20,5,1,True,9.581042177897984,False,MEDIUM,LOW,True,LOW,0,False,3621.6275,-0.47196189734719857,False,0.1256,False,-0.42493233717902984,False,0.4641,False,False,False,False,False,0.1428,0.1758,False,False,0,False,NONE
P-0CE37D53,2024-01-16 03:51:00,2560416.69,AUD,DE,ACH,BATCH,0.228,0,SAME_DAY,True,2024,1,16,1,3,False,14.755680963302824,True,VERY_HIGH,LOW,False,NONE,0,True,583775.00532,10.377410678182352,True,0.9986,True,7.116711151126564,True,0.4095,False,False,False,False,False,0.1448,0.1594,False,False,3,True,is_extreme_amount; is_top_1pct_amount; is_extreme_risk_adjusted_amount
P-55F40556,2024-06-18 23:52:00,362312.64,GBP,US,WIRE,API,0.364,1,NEXT_DAY,False,2024,6,18,1,23,False,12.800265524532202,False,HIGH,MEDIUM,True,LOW,1,False,131881.80096,1.010284279519512,False,0.9354,False,1.2423724462875068,False,0.7024,False,False,False,False,False,0.1398,0.1622,False,False,0,False,NONE
P-8DF95AAA,2024-06-18 08:47:00,19997.41,GBP,DE,ACH,API,0.126,3,SAME_DAY,True,2024,6,18,1,8,False,9.903408049375836,False,MEDIUM,LOW,True,HIGH,0,False,2519.67366,-0.44847743269212864,False,0.1896,False,-0.4392570714985597,False,0.1686,False,False,False,False,False,0.1448,0.1622,False,False,0,False,NONE
P-E41C899E,2024-02-06 09:41:00,37381.31,CAD,IN,SWIFT,FILE,0.398,1,NEXT_DAY,False,2024,2,6,1,9,False,10.52895287685296,False,MEDIUM,MEDIUM,True,LOW,1,False,14877.76138,-0.37439668633177553,False,0.348,False,-0.2786093956517703,False,0.7586,False,False,False,False,False,0.1428,0.1768,False,False,0,False,NONE
P-8396CCB6,2024-04-24 18:07:00,190965.44,EUR,GB,SWIFT,BATCH,0.367,1,NEXT_DAY,False,2024,4,24,2,18,False,12.159852984784235,False,HIGH,MEDIUM,True,LOW,1,False,70084.31648,0.2800955150445267,False,0.835,False,0.43904247486940123,False,0.7082,False,False,False,False,False,0.1428,0.1634,False,False,0,False,NONE
P-348811E4,2024-02-02 11:36:00,19159.5,GBP,US,SWIFT,ONLINE,0.158,2,NEXT_DAY,False,2024,2,2,4,11,False,9.86060614721776,False,MEDIUM,LOW,True,LOW,1,False,3027.201,-0.4520481503206702,False,0.1796,False,-0.432659522634446,False,0.2421,False,False,False,False,False,0.1398,0.1622,False,False,0,False,NONE
P-A659B38C,2024-01-04 17:11:00,82489.09,JPY,DE,WIRE,API,0.393,1,SAME_DAY,False,2024,1,4,3,17,False,11.32043344389552,False,MEDIUM,MEDIUM,True,LOW,0,False,32418.21237,-0.18217181107026292,False,0.6042,False,-0.05059412753810314,False,0.7508,False,False,False,False,False,0.1448,0.1758,False,False,0,False,NONE
P-15F09224,2024-03-21 12:12:00,14590.82,CAD,GB,ACH,BATCH,0.545,0,NEXT_DAY,False,2024,3,21,3,12,False,9.588216376711712,False,MEDIUM,MEDIUM,False,NONE,1,False,7951.9969,-0.4715173847434187,False,0.127,False,-0.3686401506021202,False,0.9239,False,False,False,False,False,0.1428,0.1768,False,False,0,False,NONE
P-9BBA9235,2024-05-05 13:50:00,68523.78,AUD,DE,ACH,ONLINE,0.318,3,SAME_DAY,False,2024,5,5,6,13,True,11.13495071065872,False,MEDIUM,MEDIUM,True,HIGH,0,False,21790.56204,-0.24168438235482526,False,0.5408,False,-0.18874716253103366,False,0.614,False,False,False,False,False,0.1448,0.1594,False,False,0,False,NONE
P-FA286E4E,2024-03-13 22:47:00,74639.34,GBP,GB,SWIFT,API,0.184,2,NEXT_DAY,False,2024,3,13,2,22,False,11.220436390709136,False,MEDIUM,LOW,True,LOW,1,False,13733.63856,-0.21562318497037636,False,0.571,False,-0.2934823012404575,False,0.3023,False,False,False,False,False,0.1428,0.1622,False,False,0,False,NONE
P-43EC43DC,2024-02-10 11:58:00,46713.18,GBP,US,SWIFT,API,0.125,3,NEXT_DAY,False,2024,2,10,5,11,True,10.751803037824574,False,MEDIUM,LOW,True,HIGH,1,False,5839.1475,-0.33462932144025015,False,0.4126,False,-0.39610591660206274,False,0.1663,False,False,False,False,False,0.1398,0.1622,False,False,0,False,NONE
P-2A8E5DAC,2024-05-03 22:35:00,29245.25,USD,DE,WIRE,ONLINE,0.16,0,NEXT_DAY,False,2024,5,3,4,22,False,10.283506639312815,False,MEDIUM,LOW,False,NONE,1,False,4679.24,-0.40906815805173563,False,0.2794,False,-0.41118401349651174,False,0.2465,False,False,False,False,False,0.1448,0.1624,False,False,0,False,NONE
P-437579BD,2024-01-06 03:02:00,78253.32,USD,CA,WIRE,BATCH,0.234,2,SAME_DAY,False,2024,1,6,5,3,True,11.267719314546245,False,MEDIUM,LOW,True,LOW,0,False,18311.27688,-0.20022236376619376,False,0.587,False,-0.233975768058542,False,0.424,False,False,False,False,False,0.135,0.1624,False,False,0,False,NONE
P-84569601,2024-04-15 07:11:00,4398.12,CAD,DE,WIRE,API,0.177,1,NEXT_DAY,False,2024,4,15,0,7,False,8.389159799903686,False,LOW,LOW,True,LOW,1,False,778.46724,-0.5149531398632233,False,0.0162,False,-0.46189170323772566,False,0.2839,False,False,False,False,False,0.1448,0.1768,False,False,0,False,NONE
P-6CDD460F,2024-02-17 15:21:00,59697.02,USD,JP,WIRE,MOBILE,0.185,0,NEXT_DAY,False,2024,2,17,5,15,True,10.99705413300155,False,MEDIUM,LOW,False,NONE,1,False,11043.9487,-0.27929924258433136,False,0.4946,False,-0.32844664479810914,False,0.306,False,False,False,False,False,0.1492,0.1624,False,False,0,False,NONE
P-C7894C85,2024-06-20 20:39:00,73979.45,USD,US,WIRE,API,0.49,1,NEXT_DAY,True,2024,6,20,3,20,False,11.211556148093006,False,MEDIUM,MEDIUM,True,LOW,1,False,36249.9305,-0.218435277982631,False,0.5678,False,-0.0007841062766173576,False,0.8785,False,False,False,False,False,0.1398,0.1624,False,False,0,False,NONE
P-423F85ED,2024-06-14 23:17:00,8651.94,CAD,JP,WIRE,BATCH,0.124,1,SAME_DAY,False,2024,6,14,4,23,False,9.065654426571372,False,LOW,LOW,True,LOW,0,False,1072.84056,-0.4968256678642704,False,0.0546,False,-0.4580650278846474,False,0.1632,False,False,False,False,False,0.1492,0.1768,False,False,0,False,NONE
P-A370AFB2,2024-03-06 19:11:00,3571013.16,CAD,AU,RTP,ONLINE,0.504,0,SAME_DAY,False,2024,3,6,2,19,False,15.088360191844558,True,VERY_HIGH,MEDIUM,False,NONE,0,True,1799790.6326400002,14.684024313024834,True,0.9996,True,22.924179810390434,True,0.8905,False,False,False,False,False,0.1456,0.1768,False,False,3,True,is_extreme_amount; is_top_1pct_amount; is_extreme_risk_adjusted_amount
P-8F0D7B40,2024-02-16 10:07:00,150775.78,JPY,JP,RTP,ONLINE,0.167,2,T_PLUS_2,False,2024,2,16,4,10,False,11.923555743920202,False,HIGH,LOW,True,LOW,2,False,25179.55526,0.10882899782061091,False,0.7792,False,-0.14469229768552605,False,0.261,False,False,False,False,False,0.1492,0.1758,False,False,0,False,NONE
P-3D713271,2024-02-14 07:41:00,14502.44,JPY,JP,ACH,API,0.373,1,SAME_DAY,True,2024,2,14,2,7,False,9.58214114165069,False,MEDIUM,MEDIUM,True,LOW,0,False,5409.4101200000005,-0.47189401233350653,False,0.126,False,-0.40169224297274886,False,0.7195,False,False,False,False,False,0.1492,0.1758,False,False,0,False,NONE
P-FA3AC8E4,2024-03-31 20:08:00,85474.87,CAD,AU,ACH,BATCH,0.44,2,NEXT_DAY,False,2024,3,31,6,20,True,11.355989392870445,False,MEDIUM,MEDIUM,True,LOW,1,False,37608.9428,-0.16944803729868033,False,0.6152,False,0.0168822327548553,False,0.8194,False,False,False,False,False,0.1456,0.1768,False,False,0,False,NONE
P-A4ECAFCE,2024-05-26 16:49:00,219710.8,USD,DE,WIRE,API,0.364,0,SAME_DAY,False,2024,5,26,6,16,True,12.300071966534398,False,HIGH,MEDIUM,False,NONE,0,False,79974.7312,0.40259263727814737,False,0.8582,False,0.5676118922362554,False,0.7024,False,False,False,False,False,0.1448,0.1624,False,False,0,False,NONE
P-530B23D3,2024-05-30 14:37:00,71503.67,GBP,AU,ACH,BATCH,0.29,1,SAME_DAY,False,2024,5,30,3,14,False,11.177518041234505,False,MEDIUM,LOW,True,LOW,0,False,20736.0643,-0.22898570856633402,False,0.5564,False,-0.2024549962149244,False,0.5542,False,False,False,False,False,0.1456,0.1622,False,False,0,False,NONE
P-4D36FFA4,2024-06-04 04:27:00,37228.78,JPY,GB,WIRE,FILE,0.113,2,NEXT_DAY,False,2024,6,4,1,4,False,10.524864257636304,False,MEDIUM,LOW,True,LOW,1,False,4206.85214,-0.3750466864032408,False,0.3464,False,-0.41732477034552024,False,0.1384,False,False,False,False,False,0.1428,0.1758,False,False,0,False,NONE
P-0B09ACE0,2024-06-19 00:05:00,7478.76,CAD,AU,WIRE,FILE,0.066,0,T_PLUS_2,False,2024,6,19,2,0,False,8.919955984892272,False,LOW,LOW,False,NONE,2,False,493.59816000000006,-0.5018251242586951,False,0.043,False,-0.4655948292115404,False,0.0467,False,False,False,False,False,0.1456,0.1768,False,False,0,False,NONE
P-F90236B9,2024-02-28 05:42:00,8830.79,JPY,DE,SWIFT,ONLINE,0.198,0,NEXT_DAY,False,2024,2,28,2,5,False,9.086112991060284,False,LOW,LOW,False,NONE,1,False,1748.4964200000002,-0.4960635062384816,False,0.0572,False,-0.4492819098132647,False,0.3347,False,False,False,False,False,0.1448,0.1758,False,False,0,False,NONE
P-69A56C9E,2024-06-04 09:17:00,80561.15,AUD,DE,WIRE,API,0.161,1,T_PLUS_2,False,2024,6,4,1,9,False,11.29678421521904,False,MEDIUM,LOW,True,LOW,2,False,12970.34515,-0.19038764492446017,False,0.5948,False,-0.3034046545271414,False,0.2489,False,False,False,False,False,0.1448,0.1594,False,False,0,False,NONE
P-397CA9BE,2024-06-09 00:03:00,57148.4,JPY,IN,SWIFT,FILE,0.105,1,SAME_DAY,False,2024,6,9,6,0,True,10.95342417048018,False,MEDIUM,LOW,True,LOW,0,False,6000.582,-0.2901600777127503,False,0.4828,False,-0.39400736561148203,False,0.1208,False,False,False,False,False,0.1428,0.1758,False,False,0,False,NONE
P-AB9158A9,2024-04-22 23:27:00,107023.86,EUR,DE,SWIFT,ONLINE,0.535,1,SAME_DAY,False,2024,4,22,0,23,False,11.58081642290671,False,HIGH,MEDIUM,True,LOW,0,False,57257.7651,-0.07761793803949302,False,0.6852,False,0.27230505440331404,False,0.9173,False,False,False,False,False,0.1448,0.1634,False,False,0,False,NONE
P-9EA7BEFD,2024-03-22 08:29:00,77724.36,JPY,AU,ACH,API,0.231,1,NEXT_DAY,False,2024,3,22,4,8,False,11.260936866630606,False,MEDIUM,LOW,True,LOW,1,False,17954.32716,-0.20247650418317573,False,0.5832,False,-0.23861589881431902,False,0.4164,False,False,False,False,False,0.1456,0.1758,False,False,0,False,NONE
P-410B21DE,2024-01-05 01:08:00,52280.93,AUD,CA,WIRE,ONLINE,0.113,0,NEXT_DAY,True,2024,1,5,4,1,False,10.864406083659665,False,MEDIUM,LOW,False,NONE,1,False,5907.74509,-0.3109025929415901,False,0.4506,False,-0.39521418936627395,False,0.1384,False,False,False,False,False,0.135,0.1594,False,False,0,False,NONE
P-7B35E197,2024-03-04 05:34:00,29051.23,AUD,GB,WIRE,BATCH,0.196,1,NEXT_DAY,False,2024,3,4,0,5,False,10.276850523533492,False,MEDIUM,LOW,True,LOW,1,False,5694.04108,-0.40989496598372077,False,0.2768,False,-0.39799221241510524,False,0.3295,False,False,False,False,False,0.1428,0.1594,False,False,0,False,NONE
P-53146DD0,2024-03-31 04:14:00,41261.76,USD,JP,WIRE,ONLINE,0.305,1,SAME_DAY,False,2024,3,31,6,4,True,10.627715677262469,False,MEDIUM,MEDIUM,True,LOW,0,False,12584.8368,-0.357860314619212,False,0.3734,False,-0.30841603022297853,False,0.5861,False,False,False,False,False,0.1492,0.1624,False,False,0,False,NONE
P-A73529F5,2024-02-13 17:23:00,63130.29,JPY,CA,WIRE,FILE,0.414,1,SAME_DAY,False,2024,2,13,1,17,False,11.052971805177927,False,MEDIUM,MEDIUM,True,LOW,0,False,26135.94006,-0.2646685093163874,False,0.512,False,-0.13225987295960767,False,0.786,False,False,False,False,False,0.135,0.1758,False,False,0,False,NONE
P-32F076F4,2024-03-06 18:59:00,27582.78,USD,IN,ACH,ONLINE,0.31,0,NEXT_DAY,False,2024,3,6,2,18,False,10.224983197793565,False,MEDIUM,MEDIUM,False,NONE,1,False,8550.6618,-0.41615270285478306,False,0.263,False,-0.3608578685067758,False,0.5969,False,False,False,False,False,0.1428,0.1624,False,False,0,False,NONE
P-CBF0921A,2024-01-30 19:51:00,104170.37,JPY,GB,WIRE,BATCH,0.587,0,SAME_DAY,False,2024,1,30,1,19,False,11.553792610471165,False,HIGH,MEDIUM,False,NONE,0,False,61148.00719,-0.08977796363396862,False,0.6772,False,0.32287585179524714,False,0.9495,False,False,False,False,False,0.1428,0.1758,False,False,0,False,NONE
P-F90972ED,2024-06-04 06:15:00,23492.66,EUR,AU,ACH,FILE,0.274,3,NEXT_DAY,False,2024,6,4,1,6,False,10.064485876499084,False,MEDIUM,LOW,True,HIGH,1,False,6436.988840000001,-0.4335825743049989,False,0.2234,False,-0.38833434028927294,False,0.5191,False,False,False,False,False,0.1456,0.1634,False,False,0,False,NONE
P-C32B59B6,2024-03-16 09:19:00,745386.12,GBP,IN,WIRE,BATCH,0.131,1,SAME_DAY,False,2024,3,16,5,9,True,13.521658986564884,True,VERY_HIGH,LOW,True,LOW,0,True,97645.58172,2.64273553092212,False,0.9816,False,0.7973222754761983,False,0.1797,False,False,False,False,False,0.1428,0.1622,False,False,0,False,NONE
