payment_id,payment_date,amount,currency,country,payment_type,channel,counterparty_risk_score,historical_failure_count,settlement_window,is_failed,payment_year,payment_month,payment_day,day_of_week,hour_of_day,is_weekend,amount_log,is_high_value,amount_bucket,risk_band,has_prior_failures,prior_failure_band,settlement_speed_days,is_large_international,risk_adjusted_amount,amount_z_score,is_extreme_amount,amount_percentile_rank,is_top_1pct_amount,risk_adjusted_amount_z_score,is_extreme_risk_adjusted_amount,risk_score_percentile_rank,is_top_1pct_risk_score,is_high_risk_large_payment,is_large_file_payment,is_high_risk_swift_payment,is_prior_failure_high_value,country_frequency,currency_frequency,is_rare_country,is_rare_currency,rule_anomaly_score,is_rule_based_anomaly,anomaly_reasons,is_isolation_forest_anomaly,isolation_forest_anomaly_score,isolation_forest_anomaly_rank,anomaly_source,recommended_action,is_combined_anomaly
P-77DFD1C5,2024-02-22 04:01:00,132640.28,AUD,US,RTP,BATCH,0.151,3,SAME_DAY,False,2024,2,22,3,4,False,11.7954036205035,False,HIGH,LOW,True,HIGH,0,False,20028.68228,0.0315453402053356,False,0.744,False,-0.2116505352031204,False,0.2252,False,False,False,False,False,0.1398,0.1594,False,False,0,False,NONE,False,0.04618812187998789,664.0,NORMAL,No anomaly review needed,False
P-9B823B33,2024-01-01 05:59:00,81813.96,AUD,AU,WIRE,ONLINE,0.307,0,NEXT_DAY,False,2024,1,1,0,5,False,11.312215390954975,False,MEDIUM,MEDIUM,False,NONE,1,False,25116.88572,-0.18504884869072,False,0.6004,False,-0.1455069638519665,False,0.59,False,False,False,False,False,0.1456,0.1594,False,False,0,False,NONE,False,0.08302489870980928,2647.0,NORMAL,No anomaly review needed,False
P-9ECFFBDD,2024-05-18 13:47:00,65703.46,JPY,GB,WIRE,BATCH,0.169,2,NEXT_DAY,False,2024,5,18,5,13,True,11.092922086491344,False,MEDIUM,LOW,True,LOW,1,False,11103.88474,-0.2537030554129439,False,0.5248,False,-0.3276675124805842,False,0.2645,False,False,False,False,False,0.1428,0.1758,False,False,0,False,NONE,False,0.10649424755263182,4487.0,NORMAL,No anomaly review needed,False
P-3EDC7F79,2024-06-16 20:21:00,66451.77,EUR,DE,ACH,API,0.31,0,NEXT_DAY,False,2024,6,16,6,20,True,11.10424674875038,False,MEDIUM,MEDIUM,False,NONE,1,False,20600.0487,-0.2505141643523123,False,0.5294,False,-0.20422311685899,False,0.5969,False,False,False,False,False,0.1448,0.1634,False,False,0,False,NONE,False,0.0818284519017699,2550.0,NORMAL,No anomaly review needed,False
P-80FAD4AC,2024-05-25 07:24:00,60051.7,AUD,GB,WIRE,ONLINE,0.099,1,T_PLUS_2,False,2024,5,25,5,7,True,11.00297778902857,False,MEDIUM,LOW,True,LOW,2,False,5945.1183,-0.2777877889335918,False,0.4974,False,-0.3947283602103829,False,0.1079,False,False,False,False,False,0.1428,0.1594,False,False,0,False,NONE,False,0.07074074315131745,1752.0,NORMAL,No anomaly review needed,False
P-BF5C9DD2,2024-02-22 08:53:00,29753.26,USD,AU,SWIFT,FILE,0.114,2,NEXT_DAY,False,2024,2,22,3,8,False,10.300727593999907,False,MEDIUM,LOW,True,LOW,1,False,3391.87164,-0.406903295163746,False,0.2836,False,-0.4279190245822473,False,0.1412,False,False,False,False,False,0.1456,0.1624,False,False,0,False,NONE,False,0.10069681191702157,4100.0,NORMAL,No anomaly review needed,False
P-8417542B,2024-06-16 06:07:00,8557.24,AUD,GB,SWIFT,BATCH,0.232,0,NEXT_DAY,False,2024,6,16,6,6,True,9.054649840519035,False,LOW,LOW,False,NONE,1,False,1985.27968,-0.497229227864059,False,0.053,False,-0.4462038704547267,False,0.4193,False,False,False,False,False,0.1428,0.1594,False,False,0,False,NONE,False,0.05290802807148076,872.0,NORMAL,No anomaly review needed,False
P-F4872968,2024-03-26 16:59:00,100116.25,EUR,GB,ACH,API,0.181,2,SAME_DAY,False,2024,3,26,1,16,False,11.514097278128933,False,HIGH,LOW,True,LOW,0,False,18121.04125,-0.1070544226238635,False,0.6644,False,-0.2364487163427082,False,0.2947,False,False,False,False,False,0.1428,0.1634,False,False,0,False,NONE,False,0.11287669332219619,4784.0,NORMAL,No anomaly review needed,False
P-459818EA,2024-04-30 12:31:00,34976.42,JPY,IN,WIRE,API,0.11,3,NEXT_DAY,False,2024,4,30,1,12,False,10.462457989420209,False,MEDIUM,LOW,True,HIGH,1,False,3847.4062,-0.3846450222123633,False,0.3258,False,-0.4219973504535342,False,0.1311,False,False,False,False,False,0.1428,0.1758,False,False,0,False,NONE,False,0.06800638046325269,1574.0,NORMAL,No anomaly review needed,False
P-1DBCA9C2,2024-05-22 12:30:00,29190.56,CAD,DE,SWIFT,API,0.262,0,NEXT_DAY,False,2024,5,22,2,12,False,10.281634905380054,False,MEDIUM,LOW,False,NONE,1,False,7647.92672,-0.4093012171477065,False,0.2782,False,-0.3725928792781159,False,0.4917,False,False,False,False,False,0.1448,0.1768,False,False,0,False,NONE,False,0.09658703953145137,3774.0,NORMAL,No anomaly review needed,False
P-63FA240F,2024-01-16 22:45:00,56368.56,GBP,IN,WIRE,BATCH,0.185,1,SAME_DAY,False,2024,1,16,1,22,False,10.939684575474818,False,MEDIUM,LOW,True,LOW,0,False,10428.1836,-0.2934833325198798,False,0.478,False,-0.3364512191646169,False,0.306,False,False,False,False,False,0.1428,0.1622,False,False,0,False,NONE,False,0.12829095791108452,4996.0,NORMAL,No anomaly review needed,False
P-8C3C9037,2024-06-04 04:09:00,214219.45,EUR,AU,SWIFT,ONLINE,0.133,3,SAME_DAY,False,2024,6,4,1,4,False,12.274760903960612,False,HIGH,LOW,True,HIGH,0,False,28491.18685,0.3791914841119462,False,0.8544,False,-0.1016430873021652,False,0.184,False,False,False,False,False,0.1456,0.1634,False,False,0,False,NONE,False,0.054473976681563174,933.0,NORMAL,No anomaly review needed,False
P-96C3DFF4,2024-04-16 05:05:00,53384.46,USD,IN,ACH,API,0.134,3,SAME_DAY,False,2024,4,16,1,5,False,10.885293703227898,False,MEDIUM,LOW,True,HIGH,0,False,7153.51764,-0.3061999470433141,False,0.4576,False,-0.3790198986859009,False,0.1865,False,False,False,False,False,0.1428,0.1624,False,False,0,False,NONE,False,0.07831916120818178,2258.0,NORMAL,No anomaly review needed,False
P-52ADAD8E,2024-05-29 21:32:00,57547.82,CAD,AU,ACH,ONLINE,0.32,1,SAME_DAY,False,2024,5,29,2,21,False,10.960388910030176,False,MEDIUM,MEDIUM,True,LOW,0,False,18415.3024,-0.2884579664654897,False,0.485,False,-0.2326234991318772,False,0.6178,False,False,False,False,False,0.1456,0.1768,False,False,0,False,NONE,False,0.09926999123524977,3993.0,NORMAL,No anomaly review needed,False
P-92AB4520,2024-02-22 07:55:00,71061.57,CAD,DE,WIRE,BATCH,0.084,1,SAME_DAY,False,2024,2,22,3,7,False,11.17131603554078,False,MEDIUM,LOW,True,LOW,0,False,5969.171880000001,-0.2308696988082194,False,0.5538,False,-0.3944156781991895,False,0.0765,False,False,False,False,False,0.1448,0.1768,False,False,0,False,NONE,False,0.10541348938881778,4427.0,NORMAL,No anomaly review needed,False
P-AB07C2F8,2024-03-21 02:58:00,54802.3,EUR,AU,WIRE,FILE,0.264,2,SAME_DAY,False,2024,3,21,3,2,False,10.91150569010112,False,MEDIUM,LOW,True,LOW,0,False,14467.8072,-0.3001578825227195,False,0.4676,False,-0.2839385523718746,False,0.4961,False,False,False,False,False,0.1456,0.1634,False,False,0,False,NONE,False,0.10853164495100942,4597.0,NORMAL,No anomaly review needed,False
P-214710C7,2024-02-01 08:16:00,28885.9,JPY,DE,WIRE,API,0.318,0,NEXT_DAY,False,2024,2,1,3,8,False,10.271143484137594,False,MEDIUM,MEDIUM,False,NONE,1,False,9185.7162,-0.4105995127077445,False,0.2746,False,-0.3526025448913615,False,0.614,False,False,False,False,False,0.1448,0.1758,False,False,0,False,NONE,False,0.09093310259397003,3286.0,NORMAL,No anomaly review needed,False
P-B55F3A51,2024-04-16 09:03:00,225963.68,GBP,AU,ACH,FILE,0.464,2,SAME_DAY,False,2024,4,16,1,9,False,12.328133982855093,False,HIGH,MEDIUM,True,LOW,0,False,104847.14752,0.429239017969576,False,0.8642,False,0.8909382809974574,False,0.8557,False,False,False,False,False,0.1456,0.1622,False,False,0,False,NONE,False,0.07248247881242537,1882.0,NORMAL,No anomaly review needed,False
P-1DE8A302,2024-03-30 02:48:00,79603.85,USD,DE,SWIFT,FILE,0.139,1,NEXT_DAY,False,2024,3,30,5,2,True,11.28483029962458,False,MEDIUM,LOW,True,LOW,1,False,11064.93515,-0.194467137931827,False,0.5908,False,-0.3281738336243125,False,0.1974,False,False,False,False,False,0.1448,0.1624,False,False,0,False,NONE,False,0.09657636662690394,3773.0,NORMAL,No anomaly review needed,False
P-BEE41D87,2024-01-06 13:40:00,294784.0,AUD,CA,ACH,ONLINE,0.225,0,NEXT_DAY,False,2024,1,6,5,13,True,12.59400155604892,False,HIGH,LOW,False,NONE,1,False,66326.40000000001,0.7225138682827011,False,0.9106,False,0.3901918304803561,False,0.4021,False,False,False,False,False,0.135,0.1594,False,False,0,False,NONE,False,0.0490859154350588,761.0,NORMAL,No anomaly review needed,False
P-F0FEE05C,2024-06-04 00:07:00,22958.59,CAD,DE,ACH,API,0.097,1,SAME_DAY,False,2024,6,4,1,0,False,10.041490993131204,False,MEDIUM,LOW,True,LOW,0,False,2226.9832300000003,-0.4358584907684319,False,0.218,False,-0.4430618702981346,False,0.1024,False,False,False,False,False,0.1448,0.1768,False,False,0,False,NONE,False,0.10657328453657322,4491.0,NORMAL,No anomaly review needed,False
P-B1A234F3,2024-03-09 19:07:00,143462.6,GBP,JP,RTP,FILE,0.255,2,NEXT_DAY,False,2024,3,9,5,19,True,11.87383662346846,False,HIGH,LOW,True,LOW,1,False,36582.963,0.0776641940270083,False,0.7658,False,0.0035451150656022,False,0.4747,False,False,False,False,False,0.1492,0.1622,False,False,0,False,NONE,False,0.07357584725758043,1939.0,NORMAL,No anomaly review needed,False
P-459059A6,2024-04-17 16:25:00,106563.84,EUR,GB,WIRE,MOBILE,0.391,0,SAME_DAY,False,2024,4,17,2,16,False,11.57650890516316,False,HIGH,MEDIUM,False,NONE,0,False,41666.46144,-0.0795782935949604,False,0.683,False,0.069627524258663,False,0.7471,False,False,False,False,False,0.1428,0.1634,False,False,0,False,NONE,False,0.08311685550516829,2652.0,NORMAL,No anomaly review needed,False
P-F808C756,2024-03-19 23:04:00,12176.45,JPY,AU,ACH,FILE,0.057,4,NEXT_DAY,False,2024,3,19,1,23,False,9.407341159739197,False,MEDIUM,LOW,True,HIGH,1,False,694.0576500000001,-0.4818061192385576,False,0.1002,False,-0.4629889769227744,False,0.0356,False,False,False,False,False,0.1456,0.1758,False,False,0,False,NONE,False,0.04857248572831796,744.0,NORMAL,No anomaly review needed,False
P-730FBFFE,2024-05-07 21:49:00,190935.07,CAD,IN,ACH,BATCH,0.277,2,SAME_DAY,False,2024,5,7,1,21,False,12.159693938958304,False,HIGH,LOW,True,LOW,0,False,52889.01439,0.2799660945884171,False,0.8348,False,0.2155139339794244,False,0.5251,False,False,False,False,False,0.1428,0.1768,False,False,0,False,NONE,False,0.09191708291796763,3392.0,NORMAL,No anomaly review needed,False
P-B33B5B07,2024-05-20 18:04:00,8904.38,USD,DE,WIRE,ONLINE,0.241,3,NEXT_DAY,False,2024,5,20,0,18,False,9.094410867469122,False,LOW,LOW,True,HIGH,1,False,2145.95558,-0.4957499056008423,False,0.058,False,-0.4441151808059376,False,0.441,False,False,False,False,False,0.1448,0.1624,False,False,0,False,NONE,False,0.04979679786476909,776.0,NORMAL,No anomaly review needed,False
P-5EFB6679,2024-05-14 06:48:00,14985.03,JPY,JP,ACH,ONLINE,0.034,0,NEXT_DAY,False,2024,5,14,1,6,False,9.614873712790663,False,MEDIUM,LOW,False,NONE,1,False,509.4910200000001,-0.4698374756883324,False,0.1306,False,-0.4653882316311213,False,0.0147,False,False,False,False,False,0.1492,0.1758,False,False,0,False,NONE,False,0.07624329387056827,2115.0,NORMAL,No anomaly review needed,False
P-3AF0E118,2024-06-24 09:31:00,235262.29,JPY,JP,WIRE,FILE,0.205,0,SAME_DAY,False,2024,6,24,0,9,False,12.368460548944409,False,HIGH,LOW,False,NONE,0,False,48228.76945,0.4688646467935938,False,0.873,False,0.154933564633433,False,0.3511,False,False,False,False,False,0.1492,0.1758,False,False,0,False,NONE,False,0.06724710023627095,1539.0,NORMAL,No anomaly review needed,False
P-28D5FC4F,2024-02-10 01:07:00,12412.75,USD,CA,WIRE,BATCH,0.099,0,SAME_DAY,False,2024,2,10,5,1,True,9.42656000821757,False,MEDIUM,LOW,False,NONE,0,False,1228.86225,-0.4807991368948401,False,0.103,False,-0.4560368401546295,False,0.1079,False,False,False,False,False,0.135,0.1624,False,False,0,False,NONE,False,0.07799901105977064,2237.0,NORMAL,No anomaly review needed,False
P-D5E756FB,2024-01-02 06:20:00,57224.46,CAD,GB,ACH,ONLINE,0.116,3,SAME_DAY,False,2024,1,2,1,6,False,10.954754183233195,False,MEDIUM,LOW,True,HIGH,0,False,6638.03736,-0.2898359512757501,False,0.4832,False,-0.3857208309662919,False,0.1458,False,False,False,False,False,0.1428,0.1768,False,False,0,False,NONE,False,0.07318296894072618,1917.0,NORMAL,No anomaly review needed,False
P-9F659A33,2024-04-20 08:52:00,149133.91,JPY,CA,ACH,ONLINE,0.217,3,SAME_DAY,False,2024,4,20,5,8,True,11.912606611509077,False,HIGH,LOW,True,HIGH,0,False,32362.05847,0.1018322390365249,False,0.7776,False,-0.0513240943201105,False,0.3804,False,False,False,False,False,0.135,0.1758,False,False,0,False,NONE,False,0.06092231634401302,1189.0,NORMAL,No anomaly review needed,False
P-1031B6A1,2024-03-15 09:45:00,132123.02,GBP,GB,WIRE,API,0.342,0,SAME_DAY,False,2024,3,15,4,9,False,11.791496305926488,False,HIGH,MEDIUM,False,NONE,0,False,45186.07284,0.0293410588379579,False,0.743,False,0.1153803465483776,False,0.6607,False,False,False,False,False,0.1428,0.1622,False,False,0,False,NONE,False,0.08987914298985883,3184.0,NORMAL,No anomaly review needed,False
P-069E0DEC,2024-06-24 01:21:00,26244.54,GBP,IN,ACH,BATCH,0.175,1,SAME_DAY,False,2024,6,24,0,1,False,10.175251348822416,False,MEDIUM,LOW,True,LOW,0,False,4592.7945,-0.4218555553797791,False,0.2488,False,-0.4123077527818332,False,0.2794,False,False,False,False,False,0.1428,0.1622,False,False,0,False,NONE,False,0.1260463114176431,4994.0,NORMAL,No anomaly review needed,False
P-416269BD,2024-03-03 15:47:00,236140.77,CAD,CA,WIRE,ONLINE,0.15,0,SAME_DAY,False,2024,3,3,6,15,True,12.372187623986497,False,HIGH,LOW,False,NONE,0,False,35421.1155,0.4726082517420025,False,0.8734,False,-0.0115582006570509,False,0.2232,False,False,False,False,False,0.135,0.1768,False,False,0,False,NONE,False,0.06152808080078476,1226.0,NORMAL,No anomaly review needed,False
P-36E7DA38,2024-04-14 09:43:00,11038.47,AUD,AU,WIRE,BATCH,0.237,1,NEXT_DAY,False,2024,4,14,6,9,True,9.309232311432323,False,MEDIUM,LOW,True,LOW,1,False,2616.11739,-0.4866555723384463,False,0.0848,False,-0.4380033612623537,False,0.4309,False,False,False,False,False,0.1456,0.1594,False,False,0,False,NONE,False,0.09428904498752277,3601.0,NORMAL,No anomaly review needed,False
P-8E3DD3F1,2024-05-15 20:24:00,18616.21,USD,DE,SWIFT,BATCH,0.152,2,NEXT_DAY,False,2024,5,15,2,20,False,9.831841700721167,False,MEDIUM,LOW,True,LOW,1,False,2829.66392,-0.4543633574197743,False,0.1726,False,-0.4352273853584016,False,0.2278,False,False,False,False,False,0.1448,0.1624,False,False,0,False,NONE,False,0.11083668824829135,4702.0,NORMAL,No anomaly review needed,False
P-E0272829,2024-05-19 10:51:00,9379.76,USD,IN,ACH,BATCH,0.057,1,SAME_DAY,False,2024,5,19,6,10,True,9.146416062172204,False,LOW,LOW,True,LOW,0,False,534.6463200000001,-0.4937240940623047,False,0.0632,False,-0.4650612279253871,False,0.0356,False,False,False,False,False,0.1428,0.1624,False,False,0,False,NONE,False,0.07225029728178434,1864.0,NORMAL,No anomaly review needed,False
P-99C949C8,2024-05-19 21:37:00,23607.94,EUR,IN,WIRE,API,0.529,1,SAME_DAY,False,2024,5,19,6,21,True,10.069380732841282,False,MEDIUM,MEDIUM,True,LOW,0,False,12488.60026,-0.4330913135153935,False,0.2248,False,-0.3096670471143311,False,0.9131,False,False,False,False,False,0.1428,0.1634,False,False,0,False,NONE,False,0.09368130266783514,3541.0,NORMAL,No anomaly review needed,False
P-9E11C04F,2024-06-27 08:09:00,100550.5,CAD,DE,ACH,ONLINE,0.411,1,NEXT_DAY,False,2024,6,27,3,8,False,11.518425313040794,False,HIGH,MEDIUM,True,LOW,1,False,41326.2555,-0.1052038848212425,False,0.6664,False,0.0652050525293336,False,0.7814,False,False,False,False,False,0.1448,0.1768,False,False,0,False,NONE,False,0.0946370077403802,3633.0,NORMAL,No anomaly review needed,False
P-1CA33E2F,2024-06-28 04:39:00,515121.42,JPY,US,SWIFT,BATCH,0.323,0,SAME_DAY,False,2024,6,28,4,4,False,13.152159860135493,True,VERY_HIGH,MEDIUM,False,NONE,0,False,166384.21866,1.6614723600316526,False,0.9614,False,1.6908830362900298,False,0.6231,False,False,False,False,False,0.1398,0.1758,False,False,0,False,NONE,False,0.005599828660649009,218.0,NORMAL,No anomaly review needed,False
P-A053B9C6,2024-03-22 00:43:00,25515.91,AUD,AU,SWIFT,API,0.666,2,SAME_DAY,False,2024,3,22,4,0,False,10.147096648623068,False,MEDIUM,HIGH,True,LOW,0,False,16993.59606,-0.424960580962102,False,0.2424,False,-0.2511048228149919,False,0.9814,False,False,False,False,False,0.1456,0.1594,False,False,0,False,NONE,False,0.0635908518264729,1334.0,NORMAL,No anomaly review needed,False
P-185D65AE,2024-01-21 08:55:00,319797.15,USD,JP,WIRE,ONLINE,0.114,1,NEXT_DAY,False,2024,1,21,6,8,True,12.675445294499715,False,HIGH,LOW,True,LOW,1,False,36456.875100000005,0.8291063372237022,False,0.922,False,0.0019060485250224,False,0.1412,False,False,False,False,False,0.1492,0.1624,False,False,0,False,NONE,False,0.07172294431955911,1825.0,NORMAL,No anomaly review needed,False
P-6A9C5DAB,2024-05-03 06:13:00,100942.73,GBP,US,SWIFT,BATCH,0.17,2,T_PLUS_2,False,2024,5,3,4,6,False,11.522318511856655,False,HIGH,LOW,True,LOW,2,False,17160.2641,-0.1035324134514739,False,0.6678,False,-0.2489382389655661,False,0.267,False,False,False,False,False,0.1398,0.1622,False,False,0,False,NONE,False,0.07858032352362404,2279.0,NORMAL,No anomaly review needed,False
P-42BD5434,2024-01-15 20:13:00,24924.0,EUR,GB,WIRE,FILE,0.45,2,SAME_DAY,False,2024,1,15,0,20,False,10.12362659483004,False,MEDIUM,MEDIUM,True,LOW,0,False,11215.8,-0.427482980111784,False,0.2366,False,-0.3262126816994681,False,0.8362,False,False,False,False,False,0.1428,0.1634,False,False,0,False,NONE,False,0.10080630408655256,4115.0,NORMAL,No anomaly review needed,False
P-B30167AE,2024-04-28 05:38:00,31863.22,GBP,DE,ACH,ONLINE,0.211,0,SAME_DAY,False,2024,4,28,6,5,True,10.369239029181106,False,MEDIUM,LOW,False,NONE,0,False,6723.13942,-0.3979117908643373,False,0.3016,False,-0.3846145555895078,False,0.3647,False,False,False,False,False,0.1448,0.1622,False,False,0,False,NONE,False,0.09870994188529914,3953.0,NORMAL,No anomaly review needed,False
P-151DFE6B,2024-03-18 17:44:00,34965.74,USD,GB,WIRE,BATCH,0.325,1,NEXT_DAY,False,2024,3,18,0,17,False,10.462152602949542,False,MEDIUM,MEDIUM,True,LOW,1,False,11363.8655,-0.3846905345755919,False,0.3254,False,-0.3242879196337645,False,0.6275,False,False,False,False,False,0.1428,0.1624,False,False,0,False,NONE,False,0.11089900854359458,4706.0,NORMAL,No anomaly review needed,False
P-A9409342,2024-04-18 06:51:00,106688.32,GBP,IN,ACH,BATCH,0.321,0,NEXT_DAY,False,2024,4,18,3,6,False,11.577676338559424,False,HIGH,MEDIUM,False,NONE,1,False,34246.95072,-0.0790478273988285,False,0.6842,False,-0.0268216335798394,False,0.6194,False,False,False,False,False,0.1428,0.1622,False,False,0,False,NONE,False,0.09408059615811382,3578.0,NORMAL,No anomaly review needed,False
P-4CE9E964,2024-01-12 05:06:00,189896.68,JPY,JP,ACH,BATCH,0.22,1,SAME_DAY,True,2024,1,12,4,5,False,12.154240679769456,False,HIGH,LOW,True,LOW,0,False,41777.2696,0.2755410400141772,False,0.8326,False,0.0710679634084879,False,0.3902,False,False,False,False,False,0.1492,0.1758,False,False,0,False,NONE,False,0.10050748876330706,4083.0,NORMAL,No anomaly review needed,False
P-E03C6E6D,2024-05-03 13:51:00,79789.58,JPY,CA,SWIFT,BATCH,0.413,2,SAME_DAY,True,2024,5,3,4,13,False,11.287160731357243,False,MEDIUM,MEDIUM,True,LOW,0,False,32953.09654,-0.1936756574802881,False,0.5918,False,-0.04364095640802,False,0.7849,False,False,False,False,False,0.135,0.1758,False,False,0,False,NONE,False,0.09803403567830343,3905.0,NORMAL,No anomaly review needed,False
P-F515A334,2024-01-02 16:58:00,172292.63,JPY,DE,ACH,FILE,0.368,2,SAME_DAY,False,2024,1,2,1,16,False,12.056955451432136,False,HIGH,MEDIUM,True,LOW,0,False,63403.68784,0.2005221338443894,False,0.8104,False,0.3521983377724769,False,0.7106,False,False,False,False,False,0.1448,0.1758,False,False,0,False,NONE,False,0.08481852766759779,2789.0,NORMAL,No anomaly review needed,False
P-741CE569,2024-05-24 02:21:00,135547.13,EUR,DE,WIRE,ONLINE,0.324,0,NEXT_DAY,False,2024,5,24,4,2,False,11.817082059184289,False,HIGH,MEDIUM,False,NONE,1,False,43917.27012,0.0439327571576646,False,0.7504,False,0.0988866775686526,False,0.6254,False,False,False,False,False,0.1448,0.1634,False,False,0,False,NONE,False,0.0866884065881734,2922.0,NORMAL,No anomaly review needed,False
P-474EB698,2024-04-20 23:33:00,15161.72,JPY,DE,SWIFT,API,0.417,2,NEXT_DAY,False,2024,4,20,5,23,True,9.62659506262767,False,MEDIUM,MEDIUM,True,LOW,1,False,6322.437239999999,-0.4690845188101629,False,0.1336,False,-0.389823441897991,False,0.789,False,False,False,False,False,0.1448,0.1758,False,False,0,False,NONE,False,0.08104555781057488,2489.0,NORMAL,No anomaly review needed,False
P-0F43B8A0,2024-04-24 17:34:00,231022.29,GBP,GB,SWIFT,BATCH,0.265,4,NEXT_DAY,False,2024,4,24,2,17,False,12.350273806932506,False,HIGH,LOW,True,HIGH,1,False,61220.90685000001,0.4507960681335752,False,0.8696,False,0.3238235033425063,False,0.4987,False,False,False,False,False,0.1428,0.1622,False,False,0,False,NONE,False,0.05660438462078832,1007.0,NORMAL,No anomaly review needed,False
P-F9BD3B21,2024-03-03 07:28:00,29694.01,GBP,GB,SWIFT,API,0.102,1,SAME_DAY,False,2024,3,3,6,7,True,10.298734297206934,False,MEDIUM,LOW,True,LOW,0,False,3028.78902,-0.4071557865046908,False,0.283,False,-0.4326388793336395,False,0.1132,False,False,False,False,False,0.1428,0.1622,False,False,0,False,NONE,False,0.09787141594747184,3891.0,NORMAL,No anomaly review needed,False
P-A2635094,2024-01-22 08:25:00,188851.39,JPY,JP,WIRE,API,0.317,0,T_PLUS_2,False,2024,1,22,0,8,False,12.148720983607252,False,HIGH,MEDIUM,False,NONE,2,False,59865.89063,0.2710865813850427,False,0.832,False,0.3062091109373274,False,0.6116,False,False,False,False,False,0.1492,0.1758,False,False,0,False,NONE,False,0.04763496289570024,708.0,NORMAL,No anomaly review needed,False
