payment_id,payment_date,amount,currency,country,payment_type,channel,counterparty_risk_score,historical_failure_count,settlement_window,status,failure_reason,is_failed
P-E0F89562,2024-03-31 20:08:00,85474.87,CAD,AU,ACH,BATCH,0.44,2,NEXT_DAY,SETTLED,NONE,False
P-174CC0A4,2024-05-26 16:49:00,219710.8,USD,DE,WIRE,API,0.364,0,SAME_DAY,SETTLED,NONE,False
P-EB974AA8,2024-05-30 14:37:00,71503.67,GBP,AU,ACH,BATCH,0.29,1,SAME_DAY,SETTLED,NONE,False
P-230BF19F,2024-06-04 04:27:00,37228.78,JPY,GB,WIRE,FILE,0.113,2,NEXT_DAY,SETTLED,NONE,False
P-BCB27067,2024-06-19 00:05:00,7478.76,CAD,AU,WIRE,FILE,0.066,0,T_PLUS_2,SETTLED,NONE,False
P-E3C77C66,2024-02-28 05:42:00,8830.79,JPY,DE,SWIFT,ONLINE,0.198,0,NEXT_DAY,SETTLED,NONE,False
P-78E1F8A8,2024-06-04 09:17:00,80561.15,AUD,DE,WIRE,API,0.161,1,T_PLUS_2,SETTLED,NONE,False
P-515F4141,2024-06-09 00:03:00,57148.4,JPY,IN,SWIFT,FILE,0.105,1,SAME_DAY,PENDING,NONE,False
P-88A385BA,2024-04-22 23:27:00,107023.86,EUR,DE,SWIFT,ONLINE,0.535,1,SAME_DAY,SETTLED,NONE,False
P-8171A0CE,2024-03-22 08:29:00,77724.36,JPY,AU,ACH,API,0.231,1,NEXT_DAY,SETTLED,NONE,False
P-C472FBE1,2024-01-05 01:08:00,52280.93,AUD,CA,WIRE,ONLINE,0.113,0,NEXT_DAY,FAILED,SFTP_FILE_DELAY,True
P-48850C5C,2024-03-04 05:34:00,29051.23,AUD,GB,WIRE,BATCH,0.196,1,NEXT_DAY,SETTLED,NONE,False
P-AAD5E9D5,2024-03-31 04:14:00,41261.76,USD,JP,WIRE,ONLINE,0.305,1,SAME_DAY,SETTLED,NONE,False
P-F105C283,2024-02-13 17:23:00,63130.29,JPY,CA,WIRE,FILE,0.414,1,SAME_DAY,SETTLED,NONE,False
P-DEDCF965,2024-03-06 18:59:00,27582.78,USD,IN,ACH,ONLINE,0.31,0,NEXT_DAY,SETTLED,NONE,False
P-8D3186CB,2024-01-30 19:51:00,104170.37,JPY,GB,WIRE,BATCH,0.587,0,SAME_DAY,SETTLED,NONE,False
P-30631F04,2024-06-04 06:15:00,23492.66,EUR,AU,ACH,FILE,0.274,3,NEXT_DAY,SETTLED,NONE,False
P-22B4112B,2024-03-16 09:19:00,745386.12,GBP,IN,WIRE,BATCH,0.131,1,SAME_DAY,SETTLED,NONE,False
P-C840EADC,2024-06-01 07:47:00,559856.41,EUR,JP,ACH,API,0.186,2,NEXT_DAY,PENDING,NONE,False
P-0C06C258,2024-01-29 01:46:00,6757.29,CAD,DE,ACH,BATCH,0.633,2,T_PLUS_2,SETTLED,NONE,False
P-7AF3FE99,2024-03-25 21:38:00,50628.33,CAD,JP,ACH,FILE,0.511,0,SAME_DAY,SETTLED,NONE,False
P-1E69D503,2024-04-03 02:45:00,242308.87,GBP,CA,WIRE,BATCH,0.286,0,T_PLUS_2,SETTLED,NONE,False
P-411AA93F,2024-04-07 05:07:00,527444.69,CAD,GB,WIRE,ONLINE,0.322,1,NEXT_DAY,SETTLED,NONE,False
P-A5AE9F86,2024-06-13 07:42:00,29862.03,AUD,US,WIRE,FILE,0.153,0,T_PLUS_2,SETTLED,NONE,False
P-7D2C16BA,2024-03-21 20:09:00,96556.0,GBP,IN,ACH,BATCH,0.263,2,SAME_DAY,SETTLED,NONE,False
P-ED6F9078,2024-01-15 11:22:00,18902.94,AUD,AU,WIRE,BATCH,0.367,1,T_PLUS_2,SETTLED,NONE,False
P-8E277E46,2024-02-27 01:13:00,358445.62,EUR,AU,ACH,ONLINE,0.455,1,NEXT_DAY,SETTLED,NONE,False
P-2B328707,2024-06-22 14:55:00,12688.84,CAD,AU,SWIFT,ONLINE,0.141,0,NEXT_DAY,SETTLED,NONE,False
P-E16C7F7F,2024-06-14 18:06:00,260878.93,CAD,JP,SWIFT,BATCH,0.509,0,NEXT_DAY,SETTLED,NONE,False
P-4C95C7FD,2024-03-03 17:31:00,19345.05,JPY,IN,WIRE,ONLINE,0.412,2,NEXT_DAY,SETTLED,NONE,False
P-E07B3AAA,2024-05-18 02:09:00,25595.14,CAD,US,WIRE,FILE,0.107,0,SAME_DAY,SETTLED,NONE,False
P-CD25AADE,2024-01-16 07:32:00,192291.53,GBP,DE,ACH,API,0.421,0,SAME_DAY,SETTLED,NONE,False
P-6BA1BED2,2024-01-23 10:49:00,143513.86,CAD,GB,WIRE,API,0.268,0,NEXT_DAY,SETTLED,NONE,False
P-AB7BA6C6,2024-02-16 21:34:00,49210.46,EUR,AU,ACH,FILE,0.576,1,NEXT_DAY,PENDING,NONE,False
P-323E123C,2024-05-26 19:03:00,54781.16,JPY,DE,ACH,BATCH,0.36,0,SAME_DAY,SETTLED,NONE,False
P-C26DAB99,2024-04-16 02:28:00,75142.54,JPY,DE,ACH,API,0.182,2,SAME_DAY,SETTLED,NONE,False
P-5AA32814,2024-03-02 06:27:00,176318.8,AUD,CA,ACH,BATCH,0.199,0,SAME_DAY,SETTLED,NONE,False
P-1E546E04,2024-01-14 14:14:00,39649.02,GBP,CA,SWIFT,FILE,0.213,1,NEXT_DAY,SETTLED,NONE,False
P-7D3A4E5A,2024-02-25 13:41:00,17671.14,JPY,US,RTP,MOBILE,0.499,1,NEXT_DAY,PENDING,NONE,False
P-66830C86,2024-02-23 01:28:00,300206.96,USD,IN,WIRE,BATCH,0.027,0,T_PLUS_2,SETTLED,NONE,False
P-6F00FEF0,2024-04-07 21:33:00,23264.76,CAD,AU,SWIFT,FILE,0.339,2,NEXT_DAY,SETTLED,NONE,False
P-574273AB,2024-01-24 17:09:00,136299.64,JPY,IN,ACH,MOBILE,0.354,1,T_PLUS_2,SETTLED,NONE,False
P-4CB22596,2024-01-15 16:20:00,26226.28,JPY,DE,SWIFT,BATCH,0.172,2,NEXT_DAY,SETTLED,NONE,False
P-9C3F1A9F,2024-06-01 04:34:00,58052.24,GBP,JP,SWIFT,BATCH,0.567,0,SAME_DAY,SETTLED,NONE,False
P-26C54FFE,2024-06-21 23:18:00,201787.27,AUD,JP,SWIFT,BATCH,0.258,1,T_PLUS_2,SETTLED,NONE,False
P-79B959A1,2024-01-11 18:47:00,878934.2,USD,IN,WIRE,BATCH,0.661,1,NEXT_DAY,SETTLED,NONE,False
P-157BDFE1,2024-03-19 22:09:00,615890.54,EUR,IN,RTP,FILE,0.365,1,NEXT_DAY,SETTLED,NONE,False
P-766F9387,2024-03-17 16:40:00,224997.17,AUD,JP,SWIFT,ONLINE,0.541,0,SAME_DAY,SETTLED,NONE,False
P-C4E19CDE,2024-03-18 12:04:00,498424.78,EUR,CA,ACH,FILE,0.125,0,SAME_DAY,SETTLED,NONE,False
P-F54F94BC,2024-06-26 18:29:00,11929.01,EUR,GB,WIRE,ONLINE,0.211,3,NEXT_DAY,SETTLED,NONE,False
P-5A09884B,2024-01-30 07:07:00,41092.78,AUD,GB,SWIFT,FILE,0.176,0,SAME_DAY,SETTLED,NONE,False
P-D9D1F4F3,2024-06-11 14:49:00,65766.84,USD,GB,SWIFT,API,0.072,0,SAME_DAY,SETTLED,NONE,False
P-E57F44A6,2024-02-03 17:31:00,1579.2,EUR,AU,ACH,ONLINE,0.216,1,NEXT_DAY,SETTLED,NONE,False
P-8ED122B2,2024-02-19 12:19:00,157573.02,USD,JP,SWIFT,API,0.146,0,NEXT_DAY,SETTLED,NONE,False
P-6D2C1C0B,2024-06-03 21:11:00,213609.51,GBP,GB,RTP,FILE,0.686,1,NEXT_DAY,SETTLED,NONE,False
P-9DB16296,2024-06-05 10:18:00,92822.26,USD,DE,ACH,FILE,0.554,0,SAME_DAY,SETTLED,NONE,False
P-5B2910B6,2024-04-16 12:34:00,24839.84,GBP,DE,SWIFT,BATCH,0.591,1,NEXT_DAY,SETTLED,NONE,False
P-4A1E1C3C,2024-04-27 15:08:00,385438.11,USD,JP,SWIFT,API,0.096,1,T_PLUS_2,SETTLED,NONE,False
P-4B878AFA,2024-05-12 19:00:00,119025.16,CAD,IN,WIRE,MOBILE,0.145,4,T_PLUS_2,SETTLED,NONE,False
P-FD9E5756,2024-02-10 06:46:00,11418.87,GBP,CA,SWIFT,ONLINE,0.349,1,NEXT_DAY,SETTLED,NONE,False
P-BE183077,2024-03-02 14:28:00,71677.9,CAD,DE,RTP,ONLINE,0.009,2,SAME_DAY,SETTLED,NONE,False
P-3158628C,2024-02-17 14:34:00,151505.14,JPY,US,ACH,FILE,0.734,1,SAME_DAY,FAILED,INVALID_ACCOUNT,True
P-EDE1A1D5,2024-03-22 06:09:00,134516.54,EUR,IN,SWIFT,API,0.225,1,NEXT_DAY,SETTLED,NONE,False
P-A4EF5918,2024-05-31 08:03:00,147793.13,GBP,AU,SWIFT,FILE,0.165,0,NEXT_DAY,SETTLED,NONE,False
P-9886B3E4,2024-01-27 04:39:00,32865.01,JPY,GB,ACH,ONLINE,0.533,1,NEXT_DAY,SETTLED,NONE,False
P-84528B09,2024-02-02 08:10:00,24416.2,EUR,AU,WIRE,BATCH,0.172,0,SAME_DAY,SETTLED,NONE,False
P-C9F99BFB,2024-04-24 03:24:00,4691.17,JPY,JP,ACH,ONLINE,0.172,2,SAME_DAY,SETTLED,NONE,False
P-8A7BDC43,2024-03-07 12:37:00,39967.62,CAD,US,ACH,BATCH,0.174,0,NEXT_DAY,SETTLED,NONE,False
P-83AE994F,2024-01-14 21:38:00,18373.56,GBP,US,WIRE,ONLINE,0.151,2,SAME_DAY,SETTLED,NONE,False
P-EDB3A297,2024-01-10 05:06:00,285841.83,AUD,US,WIRE,BATCH,0.11,1,NEXT_DAY,SETTLED,NONE,False
P-13A6038A,2024-04-03 23:35:00,110144.55,GBP,GB,ACH,API,0.22,1,NEXT_DAY,SETTLED,NONE,False
P-33E02816,2024-03-21 11:56:00,155146.62,CAD,GB,WIRE,API,0.129,1,NEXT_DAY,SETTLED,NONE,False
P-06F55893,2024-03-27 15:35:00,59526.0,CAD,JP,SWIFT,API,0.334,1,T_PLUS_2,SETTLED,NONE,False
P-F2FFFD0D,2024-01-13 21:18:00,28678.89,GBP,JP,ACH,ONLINE,0.303,0,SAME_DAY,SETTLED,NONE,False
P-B78C2219,2024-04-20 16:12:00,14341.52,JPY,DE,WIRE,API,0.281,0,T_PLUS_2,SETTLED,NONE,False
P-518B29EA,2024-04-06 19:02:00,93107.54,AUD,JP,ACH,BATCH,0.205,0,T_PLUS_2,SETTLED,NONE,False
P-C7B72780,2024-06-02 23:17:00,61044.62,GBP,DE,WIRE,ONLINE,0.693,1,SAME_DAY,SETTLED,NONE,False
P-4D2C64E0,2024-06-02 19:24:00,95547.04,USD,CA,RTP,BATCH,0.251,1,NEXT_DAY,SETTLED,NONE,False
P-A528F21F,2024-01-18 08:05:00,35031.03,CAD,IN,SWIFT,BATCH,0.339,0,T_PLUS_2,SETTLED,NONE,False
P-52986F38,2024-06-25 07:48:00,24426.36,AUD,CA,WIRE,API,0.231,1,SAME_DAY,SETTLED,NONE,False
P-5A1BAA6C,2024-05-20 13:09:00,10576.07,JPY,DE,ACH,BATCH,0.032,0,NEXT_DAY,SETTLED,NONE,False
P-32271996,2024-04-13 15:35:00,73900.47,USD,US,ACH,ONLINE,0.458,1,T_PLUS_2,SETTLED,NONE,False
P-821226A5,2024-06-15 04:39:00,23100.63,USD,DE,ACH,ONLINE,0.459,0,NEXT_DAY,SETTLED,NONE,False
P-65D1A434,2024-02-04 10:33:00,36323.45,USD,US,ACH,ONLINE,0.237,1,SAME_DAY,FAILED,SFTP_FILE_DELAY,True
P-2EA7E824,2024-03-01 06:43:00,74645.1,CAD,AU,SWIFT,BATCH,0.451,0,SAME_DAY,SETTLED,NONE,False
P-6B3D0184,2024-02-11 06:55:00,403551.32,AUD,IN,SWIFT,ONLINE,0.511,0,SAME_DAY,SETTLED,NONE,False
P-5273CFD2,2024-05-31 19:49:00,51121.34,GBP,AU,WIRE,API,0.509,2,NEXT_DAY,SETTLED,NONE,False
P-79B7D7DD,2024-01-09 07:18:00,81444.9,JPY,US,ACH,FILE,0.044,0,SAME_DAY,SETTLED,NONE,False
P-C1341944,2024-06-21 02:45:00,45317.03,JPY,GB,WIRE,BATCH,0.122,1,NEXT_DAY,SETTLED,NONE,False
P-CAF0509B,2024-06-22 00:43:00,118585.65,AUD,DE,ACH,FILE,0.281,3,T_PLUS_2,SETTLED,NONE,False
P-077BCDCA,2024-04-19 10:23:00,26705.97,EUR,JP,ACH,API,0.257,0,T_PLUS_2,SETTLED,NONE,False
P-C203673E,2024-01-27 02:21:00,18938.04,CAD,US,WIRE,API,0.289,1,SAME_DAY,SETTLED,NONE,False
P-58796226,2024-05-17 09:15:00,10918.88,EUR,AU,WIRE,BATCH,0.155,1,SAME_DAY,SETTLED,NONE,False
P-8D012984,2024-06-19 17:19:00,138312.83,GBP,GB,ACH,API,0.3,0,NEXT_DAY,SETTLED,NONE,False
P-F26736F4,2024-04-17 14:29:00,178587.66,EUR,DE,ACH,FILE,0.361,3,SAME_DAY,SETTLED,NONE,False
P-AA999C25,2024-04-14 05:51:00,103205.61,USD,IN,ACH,BATCH,0.148,2,T_PLUS_2,SETTLED,NONE,False
P-8DF52038,2024-06-16 18:19:00,55586.32,AUD,JP,RTP,BATCH,0.477,3,T_PLUS_2,SETTLED,NONE,False
P-DA89F629,2024-03-07 13:19:00,105880.85,CAD,JP,ACH,FILE,0.213,0,T_PLUS_2,FAILED,INSUFFICIENT_FUNDS,True
P-60246DBA,2024-02-13 12:54:00,751046.23,JPY,US,WIRE,API,0.226,2,NEXT_DAY,SETTLED,NONE,False
P-37770C22,2024-01-23 21:35:00,109273.88,EUR,US,ACH,API,0.184,4,NEXT_DAY,SETTLED,NONE,False
P-DEA01360,2024-05-25 04:31:00,82152.41,AUD,DE,ACH,BATCH,0.073,1,SAME_DAY,PENDING,NONE,False
P-DB5ED7D2,2024-05-21 14:30:00,15871.44,CAD,JP,WIRE,API,0.48,1,NEXT_DAY,SETTLED,NONE,False
P-6FBF1F0C,2024-04-21 06:31:00,226046.35,JPY,AU,SWIFT,BATCH,0.178,3,NEXT_DAY,SETTLED,NONE,False
P-067DBD8F,2024-02-17 07:01:00,105527.29,CAD,CA,SWIFT,ONLINE,0.501,1,NEXT_DAY,SETTLED,NONE,False
P-FD683AE8,2024-05-06 03:52:00,57332.47,JPY,US,ACH,BATCH,0.259,3,SAME_DAY,SETTLED,NONE,False
P-BDC1500B,2024-06-03 18:21:00,79089.45,AUD,US,WIRE,ONLINE,0.313,0,T_PLUS_2,PENDING,NONE,False
P-99D0C271,2024-05-23 11:20:00,34998.56,JPY,IN,WIRE,ONLINE,0.21,1,SAME_DAY,SETTLED,NONE,False
P-24B378F2,2024-05-25 17:50:00,47353.82,JPY,DE,WIRE,FILE,0.082,1,SAME_DAY,SETTLED,NONE,False
P-F1F4EE03,2024-02-25 21:00:00,81787.42,USD,GB,ACH,ONLINE,0.161,0,SAME_DAY,SETTLED,NONE,False
P-507F7B10,2024-05-20 12:17:00,90805.71,EUR,US,SWIFT,BATCH,0.362,2,NEXT_DAY,SETTLED,NONE,False
P-D18CD774,2024-04-12 06:59:00,354858.71,CAD,AU,RTP,ONLINE,0.305,0,T_PLUS_2,SETTLED,NONE,False
P-BD982230,2024-02-23 18:13:00,91781.8,USD,IN,ACH,API,0.692,3,SAME_DAY,SETTLED,NONE,False
P-40428ACF,2024-02-02 13:31:00,234087.19,CAD,CA,WIRE,API,0.356,1,T_PLUS_2,SETTLED,NONE,False
P-4E024E9B,2024-05-19 18:56:00,74136.51,AUD,AU,ACH,BATCH,0.134,1,SAME_DAY,SETTLED,NONE,False
P-6A209582,2024-02-21 20:53:00,394541.44,EUR,AU,SWIFT,ONLINE,0.187,2,NEXT_DAY,FAILED,INVALID_ACCOUNT,True
P-E891D017,2024-03-21 03:08:00,832324.73,CAD,AU,SWIFT,BATCH,0.602,0,NEXT_DAY,SETTLED,NONE,False
P-95F845C4,2024-05-10 01:32:00,47153.85,USD,US,WIRE,FILE,0.476,3,SAME_DAY,SETTLED,NONE,False
P-C353C3D2,2024-01-28 01:26:00,659200.09,AUD,IN,WIRE,API,0.282,2,NEXT_DAY,SETTLED,NONE,False
P-8E67B1E1,2024-02-06 14:36:00,28466.53,USD,DE,WIRE,ONLINE,0.386,0,NEXT_DAY,FAILED,NETWORK_ERROR,True
P-AF50D890,2024-03-19 01:40:00,73299.12,JPY,GB,WIRE,ONLINE,0.268,1,SAME_DAY,PENDING,NONE,False
P-2495B1D0,2024-06-26 22:38:00,90135.19,CAD,JP,ACH,BATCH,0.197,0,T_PLUS_2,SETTLED,NONE,False
P-AB0A97BC,2024-05-19 21:29:00,13749.78,USD,AU,WIRE,BATCH,0.089,0,T_PLUS_2,SETTLED,NONE,False
P-F0DB69C5,2024-05-13 13:14:00,187113.47,USD,IN,WIRE,ONLINE,0.05,1,T_PLUS_2,SETTLED,NONE,False
P-272938AB,2024-01-18 12:38:00,38828.1,CAD,US,WIRE,FILE,0.081,0,NEXT_DAY,PENDING,NONE,False
P-A2D197CF,2024-05-08 10:56:00,8170.79,USD,AU,ACH,API,0.553,1,NEXT_DAY,SETTLED,NONE,False
P-D6F3B088,2024-02-14 02:25:00,175259.9,CAD,GB,SWIFT,API,0.18,1,T_PLUS_2,SETTLED,NONE,False
P-3D4A2283,2024-03-29 15:42:00,203896.15,CAD,JP,SWIFT,API,0.277,2,SAME_DAY,SETTLED,NONE,False
P-9AFC76D2,2024-01-24 09:43:00,150829.48,GBP,DE,RTP,ONLINE,0.136,1,NEXT_DAY,SETTLED,NONE,False
P-8D6A5D79,2024-01-18 07:31:00,2804.27,CAD,US,WIRE,ONLINE,0.22,0,SAME_DAY,SETTLED,NONE,False
P-E8ED8B32,2024-05-06 21:04:00,120100.99,CAD,GB,WIRE,ONLINE,0.321,1,SAME_DAY,SETTLED,NONE,False
P-AF1A32C2,2024-01-24 05:05:00,27264.88,JPY,IN,RTP,MOBILE,0.146,0,NEXT_DAY,SETTLED,NONE,False
P-4D075515,2024-02-04 18:08:00,435831.14,JPY,IN,ACH,FILE,0.293,0,NEXT_DAY,SETTLED,NONE,False
P-53DF3F1B,2024-02-15 15:19:00,240154.21,CAD,JP,ACH,API,0.533,0,T_PLUS_2,SETTLED,NONE,False
P-0B0D627F,2024-04-04 13:17:00,131386.07,CAD,US,ACH,BATCH,0.406,1,NEXT_DAY,SETTLED,NONE,False
P-CB03D482,2024-04-13 08:40:00,9456.68,JPY,AU,WIRE,API,0.275,1,SAME_DAY,SETTLED,NONE,False
P-FDEA86BD,2024-06-26 20:09:00,21652.52,CAD,CA,WIRE,API,0.208,2,SAME_DAY,PENDING,NONE,False
P-47C34423,2024-05-25 06:02:00,111763.02,JPY,US,ACH,BATCH,0.574,1,NEXT_DAY,SETTLED,NONE,False
P-715D8BF3,2024-05-21 05:17:00,290984.91,AUD,JP,ACH,API,0.303,0,NEXT_DAY,SETTLED,NONE,False
P-3231495A,2024-05-06 06:48:00,63066.08,CAD,DE,WIRE,BATCH,0.552,2,NEXT_DAY,SETTLED,NONE,False
P-B43592A0,2024-03-25 12:01:00,28711.7,AUD,GB,ACH,API,0.206,1,SAME_DAY,SETTLED,NONE,False
P-557A98D2,2024-03-07 11:46:00,41086.63,JPY,JP,RTP,ONLINE,0.078,1,NEXT_DAY,SETTLED,NONE,False
P-3F6004F3,2024-06-26 14:17:00,29398.44,AUD,DE,WIRE,FILE,0.271,1,SAME_DAY,SETTLED,NONE,False
P-26A9D1D0,2024-05-01 14:10:00,180049.96,CAD,IN,SWIFT,BATCH,0.095,3,T_PLUS_2,SETTLED,NONE,False
P-C22B2169,2024-06-24 06:17:00,729679.57,EUR,JP,ACH,API,0.073,1,SAME_DAY,SETTLED,NONE,False
P-A17CFBFB,2024-01-08 02:33:00,87512.46,USD,JP,SWIFT,FILE,0.16,1,SAME_DAY,SETTLED,NONE,False
P-AD71C43E,2024-01-15 21:22:00,16180.64,JPY,US,WIRE,FILE,0.156,0,NEXT_DAY,SETTLED,NONE,False
P-9F1D8D6D,2024-02-13 11:29:00,70137.46,JPY,GB,WIRE,API,0.255,3,NEXT_DAY,SETTLED,NONE,False
P-2B4D1BF2,2024-04-06 13:20:00,47573.21,EUR,IN,WIRE,BATCH,0.191,0,T_PLUS_2,SETTLED,NONE,False
P-EC629123,2024-05-19 19:29:00,10977.32,AUD,CA,WIRE,FILE,0.359,0,NEXT_DAY,SETTLED,NONE,False
P-B5D408B9,2024-01-23 05:06:00,46125.37,CAD,DE,SWIFT,FILE,0.325,4,SAME_DAY,FAILED,INVALID_ACCOUNT,True
P-ABAD6C69,2024-05-21 14:18:00,127286.27,GBP,IN,ACH,FILE,0.369,0,T_PLUS_2,PENDING,NONE,False
P-9C745F64,2024-06-15 21:19:00,40914.51,EUR,CA,ACH,MOBILE,0.693,0,T_PLUS_2,SETTLED,NONE,False
P-C46D05DA,2024-04-14 07:33:00,476303.79,GBP,GB,SWIFT,FILE,0.354,1,NEXT_DAY,FAILED,NETWORK_ERROR,True
P-5940B191,2024-01-16 05:13:00,10306.76,GBP,US,ACH,FILE,0.099,1,SAME_DAY,SETTLED,NONE,False
P-A99C28A6,2024-02-03 13:51:00,116351.81,EUR,JP,SWIFT,MOBILE,0.478,0,T_PLUS_2,SETTLED,NONE,False
P-4A897AEE,2024-03-08 08:40:00,46224.63,AUD,US,WIRE,MOBILE,0.314,0,SAME_DAY,SETTLED,NONE,False
P-332B023E,2024-01-18 15:38:00,4435.81,GBP,CA,SWIFT,API,0.239,1,SAME_DAY,SETTLED,NONE,False
P-D00FECB0,2024-01-21 04:27:00,93002.48,USD,JP,WIRE,API,0.299,1,SAME_DAY,SETTLED,NONE,False
P-221F1BF6,2024-06-02 01:29:00,84213.42,CAD,IN,ACH,BATCH,0.171,0,NEXT_DAY,SETTLED,NONE,False
P-42E5E59D,2024-05-21 15:46:00,91163.72,JPY,JP,WIRE,API,0.544,3,SAME_DAY,SETTLED,NONE,False
P-3DBDA347,2024-02-07 07:30:00,148504.88,CAD,CA,WIRE,API,0.224,1,SAME_DAY,SETTLED,NONE,False
P-F184E13F,2024-06-26 01:06:00,91551.58,JPY,DE,ACH,ONLINE,0.316,2,SAME_DAY,SETTLED,NONE,False
P-EAE0727C,2024-03-20 02:18:00,59197.3,CAD,US,WIRE,BATCH,0.132,2,T_PLUS_2,PENDING,NONE,False
P-ED784A0D,2024-01-22 21:56:00,2750.78,GBP,AU,SWIFT,ONLINE,0.162,1,T_PLUS_2,SETTLED,NONE,False
P-BFA2410B,2024-01-29 13:35:00,106593.14,AUD,CA,WIRE,ONLINE,0.098,0,SAME_DAY,SETTLED,NONE,False
P-D145373F,2024-03-28 20:10:00,92250.9,USD,CA,WIRE,API,0.228,0,SAME_DAY,SETTLED,NONE,False
P-07800FE4,2024-05-02 06:40:00,25827.47,EUR,US,ACH,FILE,0.272,2,SAME_DAY,SETTLED,NONE,False
P-5CADC166,2024-02-13 00:43:00,110414.27,GBP,GB,WIRE,BATCH,0.155,2,NEXT_DAY,SETTLED,NONE,False
P-0A913201,2024-04-18 16:16:00,10205.81,EUR,JP,SWIFT,API,0.277,2,SAME_DAY,SETTLED,NONE,False
P-417314EF,2024-06-15 17:32:00,36063.51,GBP,CA,WIRE,ONLINE,0.325,0,NEXT_DAY,SETTLED,NONE,False
P-412B23B8,2024-04-18 01:15:00,207904.59,EUR,US,ACH,ONLINE,0.292,1,T_PLUS_2,SETTLED,NONE,False
P-1AE2883D,2024-05-10 18:41:00,58844.74,JPY,US,ACH,FILE,0.567,1,SAME_DAY,SETTLED,NONE,False
P-1DB6C2DF,2024-04-01 16:24:00,108200.34,GBP,GB,WIRE,BATCH,0.448,2,SAME_DAY,SETTLED,NONE,False
P-FC1FEB3A,2024-04-26 02:07:00,5349.35,USD,IN,ACH,FILE,0.372,1,NEXT_DAY,SETTLED,NONE,False
P-3DD6A1FC,2024-02-13 19:34:00,67580.86,USD,CA,WIRE,ONLINE,0.254,2,T_PLUS_2,SETTLED,NONE,False
P-CA2052E2,2024-02-13 10:15:00,114175.16,USD,CA,WIRE,API,0.128,1,NEXT_DAY,SETTLED,NONE,False
P-8F9FE8F5,2024-04-24 01:23:00,70466.63,AUD,JP,ACH,FILE,0.293,0,SAME_DAY,PENDING,NONE,False
P-15F6A204,2024-02-06 23:38:00,30597.65,AUD,GB,ACH,BATCH,0.469,0,NEXT_DAY,SETTLED,NONE,False
P-B581E718,2024-03-15 11:29:00,38867.62,EUR,CA,WIRE,BATCH,0.614,0,NEXT_DAY,SETTLED,NONE,False
P-3FA4239C,2024-02-29 06:25:00,61676.44,GBP,CA,SWIFT,FILE,0.182,1,SAME_DAY,SETTLED,NONE,False
P-675C2C78,2024-05-19 16:21:00,413713.17,EUR,JP,SWIFT,API,0.09,1,NEXT_DAY,SETTLED,NONE,False
P-DA8F3975,2024-01-24 02:54:00,10827.37,USD,DE,RTP,FILE,0.332,1,NEXT_DAY,SETTLED,NONE,False
P-182B63EA,2024-02-04 08:50:00,158089.87,AUD,US,RTP,FILE,0.455,1,NEXT_DAY,SETTLED,NONE,False
P-2A156075,2024-04-19 08:05:00,104431.39,USD,GB,RTP,API,0.402,1,SAME_DAY,FAILED,COMPLIANCE_REVIEW,True
P-DE9F449C,2024-05-07 01:23:00,15364.7,USD,IN,ACH,BATCH,0.287,1,NEXT_DAY,SETTLED,NONE,False
P-A11CCE85,2024-02-20 08:56:00,31556.1,CAD,JP,ACH,API,0.294,0,SAME_DAY,SETTLED,NONE,False
P-BA8C016C,2024-03-12 01:14:00,35789.17,JPY,IN,ACH,BATCH,0.226,2,SAME_DAY,SETTLED,NONE,False
P-BFDCE5D9,2024-04-29 03:00:00,16234.58,CAD,JP,SWIFT,FILE,0.359,0,SAME_DAY,SETTLED,NONE,False
P-DF57F935,2024-05-24 19:27:00,45266.88,EUR,GB,SWIFT,API,0.24,0,NEXT_DAY,SETTLED,NONE,False
P-48351007,2024-01-02 12:26:00,14369.61,USD,JP,WIRE,ONLINE,0.24,2,NEXT_DAY,SETTLED,NONE,False
P-4E188F21,2024-06-21 03:47:00,10103.65,GBP,US,ACH,ONLINE,0.392,0,NEXT_DAY,SETTLED,NONE,False
P-676E2945,2024-02-08 23:58:00,102868.67,JPY,CA,SWIFT,MOBILE,0.671,1,NEXT_DAY,SETTLED,NONE,False
P-8FEEA6DD,2024-05-03 04:55:00,61935.43,EUR,AU,WIRE,FILE,0.106,1,T_PLUS_2,SETTLED,NONE,False
P-E57BBFCE,2024-03-15 17:33:00,213923.56,JPY,CA,ACH,API,0.291,0,NEXT_DAY,SETTLED,NONE,False
P-E240CAAB,2024-04-13 16:57:00,75843.56,JPY,GB,WIRE,ONLINE,0.518,1,SAME_DAY,SETTLED,NONE,False
P-2DCB5B65,2024-02-07 16:44:00,3885.53,CAD,CA,ACH,BATCH,0.106,2,SAME_DAY,SETTLED,NONE,False
P-389CFF0A,2024-02-09 22:46:00,184414.36,AUD,GB,WIRE,ONLINE,0.241,0,T_PLUS_2,SETTLED,NONE,False
P-FBEA1784,2024-06-21 16:39:00,43646.67,AUD,IN,ACH,MOBILE,0.222,2,NEXT_DAY,PENDING,NONE,False
P-82D88D8E,2024-04-21 16:19:00,11251.7,EUR,GB,WIRE,ONLINE,0.134,0,SAME_DAY,SETTLED,NONE,False
P-51A6FFA5,2024-02-18 11:46:00,153197.33,CAD,CA,WIRE,ONLINE,0.315,0,SAME_DAY,SETTLED,NONE,False
